Node,Storage,Invest_storage,Powercap_MW,Energycap_MWh
39,1,1,0.0,0.0
39,2,1,0.0,0.0
39,3,1,0.0,0.0
39,4,1,0.0,0.0
39,5,1,0.0,0.0
40,1,1,0.0,0.0
40,2,1,0.0,0.0
40,3,1,0.0,0.0
40,4,1,0.0,0.0
40,5,1,0.0,0.0
41,1,1,0.0,0.0
41,2,1,0.0,0.0
41,3,1,0.0,0.0
41,4,1,0.0,0.0
41,5,1,0.0,0.0
43,1,1,0.0,0.0
43,2,1,0.0,0.0
43,3,1,0.0,0.0
43,4,1,0.0,0.0
43,5,1,0.0,0.0
45,1,1,0.0,0.0
45,2,1,0.0,0.0
45,3,1,0.0,0.0
45,4,1,0.0,0.0
45,5,1,0.0,0.0
47,1,1,0.0,0.0
47,2,1,0.0,0.0
47,3,1,0.0,0.0
47,4,1,0.0,0.0
47,5,1,0.0,0.0
49,1,1,0.0,0.0
49,2,1,0.0,0.0
49,3,1,0.0,0.0
49,4,1,0.0,0.0
49,5,1,0.0,0.0
51,1,1,0.0,0.0
51,2,1,0.0,0.0
51,3,1,0.0,0.0
51,4,1,0.0,0.0
51,5,1,0.0,0.0
53,1,1,0.0,0.0
53,2,1,0.0,0.0
53,3,1,0.0,0.0
53,4,1,0.0,0.0
53,5,1,0.0,0.0
54,1,1,0.0,0.0
54,2,1,0.0,0.0
54,3,1,0.0,0.0
54,4,1,0.0,0.0
54,5,1,0.0,0.0
55,1,1,0.0,0.0
55,2,1,0.0,0.0
55,3,1,0.0,0.0
55,4,1,0.0,0.0
55,5,1,0.0,0.0
56,1,1,0.0,0.0
56,2,1,0.0,0.0
56,3,1,0.0,0.0
56,4,1,0.0,0.0
56,5,1,0.0,0.0
59,1,1,0.0,0.0
59,2,1,0.0,0.0
59,3,1,0.0,0.0
59,4,1,0.0,0.0
59,5,1,0.0,0.0
64,1,1,0.0,0.0
64,2,1,0.0,0.0
64,3,1,0.0,0.0
64,4,1,0.0,0.0
64,5,1,0.0,0.0
71,1,1,0.0,0.0
71,2,1,0.0,0.0
71,3,1,0.0,0.0
71,4,1,0.0,0.0
71,5,1,0.0,0.0
72,1,1,0.0,0.0
72,2,1,0.0,0.0
72,3,1,0.0,0.0
72,4,1,0.0,0.0
72,5,1,0.0,0.0
73,1,1,0.0,0.0
73,2,1,0.0,0.0
73,3,1,0.0,0.0
73,4,1,0.0,0.0
73,5,1,0.0,0.0
74,1,1,0.0,0.0
74,2,1,0.0,0.0
74,3,1,0.0,0.0
74,4,1,0.0,0.0
74,5,1,0.0,0.0
82,1,1,2.1937244331454298,17.19629160659391
82,2,1,0.0,0.0
82,3,1,0.0,0.0
82,4,1,0.0,0.0
82,5,1,11.659906474335916,35.15518428052742
83,1,1,0.0,0.0
83,2,1,0.0,0.0
83,3,1,0.0,0.0
83,4,1,0.0,0.0
83,5,1,0.0,0.0
84,1,1,0.0,0.0
84,2,1,0.0,0.0
84,3,1,0.0,0.0
84,4,1,0.0,0.0
84,5,1,0.0,0.0
85,1,1,0.0,0.0
85,2,1,0.0,0.0
85,3,1,0.0,0.0
85,4,1,0.0,0.0
85,5,1,0.0,0.0
86,1,1,0.0,0.0
86,2,1,0.0,0.0
86,3,1,0.0,0.0
86,4,1,0.0,0.0
86,5,1,0.0,0.0
87,1,1,0.0,0.0
87,2,1,0.0,0.0
87,3,1,0.0,0.0
87,4,1,0.0,0.0
87,5,1,0.0,0.0
88,1,1,0.0,0.0
88,2,1,0.0,0.0
88,3,1,0.0,0.0
88,4,1,0.0,0.0
88,5,1,0.0,0.0
89,1,1,9.016195737640324,243.03548853777926
89,2,1,0.0,0.0
89,3,1,0.0,0.0
89,4,1,0.0,0.0
89,5,1,2.3830127619184385,7.184899207595292
90,1,1,28.47055967482828,358.0569215924323
90,2,1,0.0,0.0
90,3,1,0.0,0.0
90,4,1,0.0,0.0
90,5,1,0.0,0.0
91,1,1,0.0,0.0
91,2,1,0.0,0.0
91,3,1,0.0,0.0
91,4,1,0.0,0.0
91,5,1,0.0,0.0
92,1,1,0.0,0.0
92,2,1,0.0,0.0
92,3,1,0.0,0.0
92,4,1,0.0,0.0
92,5,1,0.0,0.0
93,1,1,0.0,0.0
93,2,1,0.0,0.0
93,3,1,0.0,0.0
93,4,1,0.0,0.0
93,5,1,0.0,0.0
97,1,1,0.0,0.0
97,2,1,0.0,0.0
97,3,1,0.0,0.0
97,4,1,0.0,0.0
97,5,1,0.0,0.0
98,1,1,0.0,0.0
98,2,1,0.0,0.0
98,3,1,0.0,0.0
98,4,1,0.0,0.0
98,5,1,0.0,0.0
101,1,1,0.0,0.0
101,2,1,0.0,0.0
101,3,1,0.0,0.0
101,4,1,0.0,0.0
101,5,1,8.17999979765677,18.614112777311377
102,1,1,0.0,0.0
102,2,1,0.0,0.0
102,3,1,0.0,0.0
102,4,1,0.0,0.0
102,5,1,0.0,0.0
104,1,1,0.0,0.0
104,2,1,0.0,0.0
104,3,1,0.0,0.0
104,4,1,0.0,0.0
104,5,1,2.407910610388491,4.764683219188857
105,1,1,25.136804094917405,198.78500468301937
105,2,1,0.0,0.0
105,3,1,0.0,0.0
105,4,1,0.0,0.0
105,5,1,18.530873170596582,53.48944512667737
106,1,1,0.0,0.0
106,2,1,0.0,0.0
106,3,1,0.0,0.0
106,4,1,0.0,0.0
106,5,1,0.0,0.0
113,1,1,0.0,0.0
113,2,1,0.0,0.0
113,3,1,0.0,0.0
113,4,1,0.0,0.0
113,5,1,0.0,0.0
114,1,1,0.0,0.0
114,2,1,0.0,0.0
114,3,1,0.0,0.0
114,4,1,0.0,0.0
114,5,1,0.0,0.0
115,1,1,0.0,0.0
115,2,1,0.0,0.0
115,3,1,0.0,0.0
115,4,1,0.0,0.0
115,5,1,0.0,0.0
116,1,1,0.0,0.0
116,2,1,0.0,0.0
116,3,1,0.0,0.0
116,4,1,0.0,0.0
116,5,1,0.0,0.0
118,1,1,9.016195737640324,237.46595182440197
118,2,1,0.0,0.0
118,3,1,0.0,0.0
118,4,1,0.0,0.0
118,5,1,3.3622282205180847,10.330426276687989
119,1,1,0.0,0.0
119,2,1,0.0,0.0
119,3,1,0.0,0.0
119,4,1,0.0,0.0
119,5,1,0.0,0.0
120,1,1,0.0,0.0
120,2,1,0.0,0.0
120,3,1,0.0,0.0
120,4,1,0.0,0.0
120,5,1,0.0,0.0
123,1,1,0.0,0.0
123,2,1,0.0,0.0
123,3,1,0.0,0.0
123,4,1,0.0,0.0
123,5,1,0.0,0.0
124,1,1,0.0,0.0
124,2,1,0.0,0.0
124,3,1,0.0,0.0
124,4,1,0.0,0.0
124,5,1,0.0,0.0
125,1,1,0.0,0.0
125,2,1,0.0,0.0
125,3,1,0.0,0.0
125,4,1,0.0,0.0
125,5,1,0.0,0.0
126,1,1,0.0,0.0
126,2,1,0.0,0.0
126,3,1,0.0,0.0
126,4,1,0.0,0.0
126,5,1,0.0,0.0
127,1,1,0.0,0.0
127,2,1,0.0,0.0
127,3,1,0.0,0.0
127,4,1,0.0,0.0
127,5,1,0.0,0.0
128,1,1,0.0,0.0
128,2,1,0.0,0.0
128,3,1,0.0,0.0
128,4,1,0.0,0.0
128,5,1,0.0,0.0
129,1,1,0.0,0.0
129,2,1,0.0,0.0
129,3,1,0.0,0.0
129,4,1,0.0,0.0
129,5,1,0.0,0.0
130,1,1,0.0,0.0
130,2,1,0.0,0.0
130,3,1,0.0,0.0
130,4,1,0.0,0.0
130,5,1,0.0,0.0
131,1,1,0.0,0.0
131,2,1,0.0,0.0
131,3,1,0.0,0.0
131,4,1,0.0,0.0
131,5,1,0.0,0.0
135,1,1,0.0,0.0
135,2,1,0.0,0.0
135,3,1,0.0,0.0
135,4,1,0.0,0.0
135,5,1,1.7493512480493136,1.7758059684859608
136,1,1,0.0,0.0
136,2,1,0.0,0.0
136,3,1,0.0,0.0
136,4,1,0.0,0.0
136,5,1,0.0,0.0
137,1,1,0.0,0.0
137,2,1,0.0,0.0
137,3,1,0.0,0.0
137,4,1,0.0,0.0
137,5,1,0.0,0.0
146,1,1,0.0,0.0
146,2,1,0.0,0.0
146,3,1,0.0,0.0
146,4,1,0.0,0.0
146,5,1,0.0,0.0
148,1,1,0.0,0.0
148,2,1,0.0,0.0
148,3,1,0.0,0.0
148,4,1,0.0,0.0
148,5,1,0.0,0.0
149,1,1,32.76648224480004,980.3129428149157
149,2,1,0.0,0.0
149,3,1,0.0,0.0
149,4,1,0.0,0.0
149,5,1,18.26599891084874,59.8201711603376
150,1,1,0.0,0.0
150,2,1,0.0,0.0
150,3,1,0.0,0.0
150,4,1,0.0,0.0
150,5,1,0.0,0.0
151,1,1,0.0,0.0
151,2,1,0.0,0.0
151,3,1,0.0,0.0
151,4,1,0.0,0.0
151,5,1,0.0,0.0
152,1,1,0.0,0.0
152,2,1,0.0,0.0
152,3,1,0.0,0.0
152,4,1,0.0,0.0
152,5,1,0.0,0.0
153,1,1,0.0,0.0
153,2,1,0.0,0.0
153,3,1,0.0,0.0
153,4,1,0.0,0.0
153,5,1,0.0,0.0
154,1,1,0.0,0.0
154,2,1,0.0,0.0
154,3,1,0.0,0.0
154,4,1,0.0,0.0
154,5,1,7.529160780399493,15.159120742409598
155,1,1,0.0,0.0
155,2,1,0.0,0.0
155,3,1,0.0,0.0
155,4,1,0.0,0.0
155,5,1,0.0,0.0
156,1,1,0.0,0.0
156,2,1,0.0,0.0
156,3,1,0.0,0.0
156,4,1,0.0,0.0
156,5,1,0.0,0.0
157,1,1,0.0,0.0
157,2,1,0.0,0.0
157,3,1,0.0,0.0
157,4,1,0.0,0.0
157,5,1,0.0,0.0
158,1,1,0.0,0.0
158,2,1,0.0,0.0
158,3,1,0.0,0.0
158,4,1,0.0,0.0
158,5,1,2.8974872673715817,8.554213673515632
159,1,1,0.0,0.0
159,2,1,0.0,0.0
159,3,1,0.0,0.0
159,4,1,0.0,0.0
159,5,1,0.0,0.0
160,1,1,75.44147056481773,847.7599248790411
160,2,1,0.0,0.0
160,3,1,0.0,0.0
160,4,1,0.0,0.0
160,5,1,0.0,0.0
162,1,1,9.442560166464876,101.95594946740432
162,2,1,0.0,0.0
162,3,1,0.0,0.0
162,4,1,0.0,0.0
162,5,1,0.0,0.0
163,1,1,0.0,0.0
163,2,1,0.0,0.0
163,3,1,0.0,0.0
163,4,1,0.0,0.0
163,5,1,0.0,0.0
164,1,1,0.0,0.0
164,2,1,0.0,0.0
164,3,1,0.0,0.0
164,4,1,0.0,0.0
164,5,1,0.0,0.0
165,1,1,8.102001964404385,52.785374156958085
165,2,1,0.0,0.0
165,3,1,0.0,0.0
165,4,1,0.0,0.0
165,5,1,0.0,0.0
166,1,1,0.0,0.0
166,2,1,0.0,0.0
166,3,1,0.0,0.0
166,4,1,0.0,0.0
166,5,1,0.0,0.0
167,1,1,0.0,0.0
167,2,1,0.0,0.0
167,3,1,0.0,0.0
167,4,1,0.0,0.0
167,5,1,0.0,0.0
168,1,1,0.0,0.0
168,2,1,0.0,0.0
168,3,1,0.0,0.0
168,4,1,0.0,0.0
168,5,1,0.0,0.0
169,1,1,0.0,0.0
169,2,1,0.0,0.0
169,3,1,0.0,0.0
169,4,1,0.0,0.0
169,5,1,0.0,0.0
170,1,1,0.0,0.0
170,2,1,0.0,0.0
170,3,1,0.0,0.0
170,4,1,0.0,0.0
170,5,1,0.0,0.0
171,1,1,0.0,0.0
171,2,1,0.0,0.0
171,3,1,0.0,0.0
171,4,1,0.0,0.0
171,5,1,0.0,0.0
172,1,1,0.0,0.0
172,2,1,0.0,0.0
172,3,1,0.0,0.0
172,4,1,0.0,0.0
172,5,1,0.0,0.0
173,1,1,0.0,0.0
173,2,1,0.0,0.0
173,3,1,0.0,0.0
173,4,1,0.0,0.0
173,5,1,0.0,0.0
174,1,1,0.0,0.0
174,2,1,0.0,0.0
174,3,1,0.0,0.0
174,4,1,0.0,0.0
174,5,1,0.0,0.0
175,1,1,0.0,0.0
175,2,1,0.0,0.0
175,3,1,0.0,0.0
175,4,1,0.0,0.0
175,5,1,0.0,0.0
177,1,1,0.0,0.0
177,2,1,0.0,0.0
177,3,1,0.0,0.0
177,4,1,0.0,0.0
177,5,1,0.0,0.0
178,1,1,0.0,0.0
178,2,1,0.0,0.0
178,3,1,0.0,0.0
178,4,1,0.0,0.0
178,5,1,0.0,0.0
179,1,1,0.0,0.0
179,2,1,0.0,0.0
179,3,1,0.0,0.0
179,4,1,0.0,0.0
179,5,1,0.0,0.0
180,1,1,0.0,0.0
180,2,1,0.0,0.0
180,3,1,0.0,0.0
180,4,1,0.0,0.0
180,5,1,0.0,0.0
181,1,1,0.0,0.0
181,2,1,0.0,0.0
181,3,1,0.0,0.0
181,4,1,0.0,0.0
181,5,1,0.0,0.0
182,1,1,0.0,0.0
182,2,1,0.0,0.0
182,3,1,0.0,0.0
182,4,1,0.0,0.0
182,5,1,0.0,0.0
183,1,1,0.0,0.0
183,2,1,0.0,0.0
183,3,1,0.0,0.0
183,4,1,0.0,0.0
183,5,1,0.0,0.0
184,1,1,0.0,0.0
184,2,1,0.0,0.0
184,3,1,0.0,0.0
184,4,1,0.0,0.0
184,5,1,0.0,0.0
185,1,1,151.12976472463745,2963.1857876837016
185,2,1,0.0,0.0
185,3,1,0.0,0.0
185,4,1,0.0,0.0
185,5,1,71.37991651543406,252.47202522046769
186,1,1,0.0,0.0
186,2,1,0.0,0.0
186,3,1,0.0,0.0
186,4,1,0.0,0.0
186,5,1,0.0,0.0
187,1,1,0.0,0.0
187,2,1,0.0,0.0
187,3,1,0.0,0.0
187,4,1,0.0,0.0
187,5,1,0.0,0.0
188,1,1,4.44377489711745,39.16471251328168
188,2,1,0.0,0.0
188,3,1,0.0,0.0
188,4,1,0.0,0.0
188,5,1,4.2289887167648486,12.734668102860894
189,1,1,0.0,0.0
189,2,1,0.0,0.0
189,3,1,0.0,0.0
189,4,1,0.0,0.0
189,5,1,0.0,0.0
191,1,1,0.0,0.0
191,2,1,0.0,0.0
191,3,1,0.0,0.0
191,4,1,0.0,0.0
191,5,1,0.0,0.0
192,1,1,0.0,0.0
192,2,1,0.0,0.0
192,3,1,0.0,0.0
192,4,1,0.0,0.0
192,5,1,0.0,0.0
194,1,1,0.0,0.0
194,2,1,0.0,0.0
194,3,1,0.0,0.0
194,4,1,0.0,0.0
194,5,1,0.0,0.0
195,1,1,0.0,0.0
195,2,1,0.0,0.0
195,3,1,0.0,0.0
195,4,1,0.0,0.0
195,5,1,0.0,0.0
196,1,1,0.0,0.0
196,2,1,0.0,0.0
196,3,1,0.0,0.0
196,4,1,0.0,0.0
196,5,1,21.547653528499527,64.88601281745602
197,1,1,0.0,0.0
197,2,1,0.0,0.0
197,3,1,0.0,0.0
197,4,1,0.0,0.0
197,5,1,0.0,0.0
199,1,1,0.0,0.0
199,2,1,0.0,0.0
199,3,1,0.0,0.0
199,4,1,0.0,0.0
199,5,1,0.0,0.0
200,1,1,117.09975029997096,2187.7117514974657
200,2,1,0.0,0.0
200,3,1,0.0,0.0
200,4,1,0.0,0.0
200,5,1,33.39157010253166,134.3203117139725
201,1,1,18.400103773960634,126.20893489603873
201,2,1,0.0,0.0
201,3,1,0.0,0.0
201,4,1,0.0,0.0
201,5,1,8.165890241729365,24.68222264384204
202,1,1,64.12991961654886,808.8424156247968
202,2,1,0.0,0.0
202,3,1,0.0,0.0
202,4,1,0.0,0.0
202,5,1,7.023552651208587,27.76116206500211
203,1,1,25.588543770416145,606.8450387625321
203,2,1,0.0,0.0
203,3,1,0.0,0.0
203,4,1,0.0,0.0
203,5,1,11.820420025602838,53.463306105636235
204,1,1,137.9069985872789,2638.4711838227545
204,2,1,0.0,0.0
204,3,1,0.0,0.0
204,4,1,0.0,0.0
204,5,1,66.19009443131337,236.98768229640993
205,1,1,0.0,0.0
205,2,1,0.0,0.0
205,3,1,0.0,0.0
205,4,1,0.0,0.0
205,5,1,0.0,0.0
206,1,1,0.0,0.0
206,2,1,0.0,0.0
206,3,1,0.0,0.0
206,4,1,0.0,0.0
206,5,1,0.0,0.0
207,1,1,23.53381223910028,138.3644023066915
207,2,1,0.0,0.0
207,3,1,0.0,0.0
207,4,1,0.0,0.0
207,5,1,9.909574815305911,29.302235082410597
208,1,1,282.4194661144739,10702.49689900486
208,2,1,0.0,0.0
208,3,1,0.0,0.0
208,4,1,0.0,0.0
208,5,1,44.542754893152754,140.57917281502236
212,1,1,0.0,0.0
212,2,1,0.0,0.0
212,3,1,0.0,0.0
212,4,1,0.0,0.0
212,5,1,0.0,0.0
213,1,1,0.0,0.0
213,2,1,0.0,0.0
213,3,1,0.0,0.0
213,4,1,0.0,0.0
213,5,1,0.0,0.0
215,1,1,0.0,0.0
215,2,1,0.0,0.0
215,3,1,0.0,0.0
215,4,1,0.0,0.0
215,5,1,0.0,0.0
216,1,1,0.0,0.0
216,2,1,0.0,0.0
216,3,1,0.0,0.0
216,4,1,0.0,0.0
216,5,1,16.684515111591676,51.573606065095056
218,1,1,0.0,0.0
218,2,1,0.0,0.0
218,3,1,0.0,0.0
218,4,1,0.0,0.0
218,5,1,0.0,0.0
226,1,1,40.52691504223187,549.3174940110316
226,2,1,0.0,0.0
226,3,1,0.0,0.0
226,4,1,0.0,0.0
226,5,1,8.625562010765988,25.97398025024291
227,1,1,9.55644385461437,199.68331560515495
227,2,1,0.0,0.0
227,3,1,0.0,0.0
227,4,1,0.0,0.0
227,5,1,0.9768186068743637,2.897526334355122
228,1,1,0.0,0.0
228,2,1,0.0,0.0
228,3,1,0.0,0.0
228,4,1,0.0,0.0
228,5,1,0.0,0.0
229,1,1,3.3761726867462336,26.332276083672745
229,2,1,0.0,0.0
229,3,1,0.0,0.0
229,4,1,0.0,0.0
229,5,1,0.0,0.0
233,1,1,6.190854700759633,42.07767233677417
233,2,1,0.0,0.0
233,3,1,0.0,0.0
233,4,1,0.0,0.0
233,5,1,0.0,0.0
234,1,1,0.0,0.0
234,2,1,0.0,0.0
234,3,1,0.0,0.0
234,4,1,0.0,0.0
234,5,1,0.0,0.0
235,1,1,0.0,0.0
235,2,1,0.0,0.0
235,3,1,0.0,0.0
235,4,1,0.0,0.0
235,5,1,0.0,0.0
236,1,1,0.0,0.0
236,2,1,0.0,0.0
236,3,1,0.0,0.0
236,4,1,0.0,0.0
236,5,1,0.0,0.0
237,1,1,0.0,0.0
237,2,1,0.0,0.0
237,3,1,0.0,0.0
237,4,1,0.0,0.0
237,5,1,0.0,0.0
238,1,1,38.09332567795807,821.5171599881145
238,2,1,0.0,0.0
238,3,1,0.0,0.0
238,4,1,0.0,0.0
238,5,1,15.97074958785733,63.12568434035732
239,1,1,109.1545695084305,9319.116302837592
239,2,1,0.0,0.0
239,3,1,0.0,0.0
239,4,1,0.0,0.0
239,5,1,61.75139316300069,226.2043542974627
240,1,1,0.0,0.0
240,2,1,0.0,0.0
240,3,1,0.0,0.0
240,4,1,0.0,0.0
240,5,1,0.0,0.0
241,1,1,0.0,0.0
241,2,1,0.0,0.0
241,3,1,0.0,0.0
241,4,1,0.0,0.0
241,5,1,0.0,0.0
242,1,1,0.0,0.0
242,2,1,0.0,0.0
242,3,1,0.0,0.0
242,4,1,0.0,0.0
242,5,1,0.0,0.0
243,1,1,0.0,0.0
243,2,1,0.0,0.0
243,3,1,0.0,0.0
243,4,1,0.0,0.0
243,5,1,0.0,0.0
244,1,1,0.0,0.0
244,2,1,0.0,0.0
244,3,1,0.0,0.0
244,4,1,0.0,0.0
244,5,1,11.605842725328968,45.87303559877802
245,1,1,0.0,0.0
245,2,1,0.0,0.0
245,3,1,0.0,0.0
245,4,1,0.0,0.0
245,5,1,0.0,0.0
246,1,1,2.8920964945492496,19.837302152076912
246,2,1,0.0,0.0
246,3,1,0.0,0.0
246,4,1,0.0,0.0
246,5,1,31.119031297078198,123.00049761788344
247,1,1,63.695320572416136,1677.392166010102
247,2,1,0.0,0.0
247,3,1,0.0,0.0
247,4,1,0.0,0.0
247,5,1,18.25103638713781,72.36230119734701
249,1,1,60.360060360288216,720.6480101474211
249,2,1,0.0,0.0
249,3,1,0.0,0.0
249,4,1,0.0,0.0
249,5,1,28.055729177948674,130.76323927361463
250,1,1,0.0,0.0
250,2,1,0.0,0.0
250,3,1,0.0,0.0
250,4,1,0.0,0.0
250,5,1,0.0,0.0
252,1,1,14.467083932001902,125.52124799648284
252,2,1,0.0,0.0
252,3,1,0.0,0.0
252,4,1,0.0,0.0
252,5,1,12.0803690860199,36.331899136509264
254,1,1,54.95640294876185,970.6130315795514
254,2,1,0.0,0.0
254,3,1,0.0,0.0
254,4,1,0.0,0.0
254,5,1,27.478628766241382,119.67189407617194
255,1,1,0.0,0.0
255,2,1,0.0,0.0
255,3,1,0.0,0.0
255,4,1,0.0,0.0
255,5,1,0.0,0.0
257,1,1,14.136152557507886,302.7148332573236
257,2,1,0.0,0.0
257,3,1,0.0,0.0
257,4,1,0.0,0.0
257,5,1,8.631247134503507,34.67649506370683
258,1,1,0.0,0.0
258,2,1,0.0,0.0
258,3,1,0.0,0.0
258,4,1,0.0,0.0
258,5,1,0.0,0.0
259,1,1,0.0,0.0
259,2,1,0.0,0.0
259,3,1,0.0,0.0
259,4,1,0.0,0.0
259,5,1,0.0,0.0
260,1,1,0.0,0.0
260,2,1,0.0,0.0
260,3,1,0.0,0.0
260,4,1,0.0,0.0
260,5,1,0.0,0.0
262,1,1,0.0,0.0
262,2,1,0.0,0.0
262,3,1,0.0,0.0
262,4,1,0.0,0.0
262,5,1,0.0,0.0
263,1,1,46.75137190398868,1085.5353285133415
263,2,1,0.0,0.0
263,3,1,0.0,0.0
263,4,1,0.0,0.0
263,5,1,22.84254554165174,79.97898589831273
264,1,1,45.62180582877692,588.0005749143263
264,2,1,0.0,0.0
264,3,1,0.0,0.0
264,4,1,0.0,0.0
264,5,1,0.0,0.0
265,1,1,0.0,0.0
265,2,1,0.0,0.0
265,3,1,0.0,0.0
265,4,1,0.0,0.0
265,5,1,31.993839002532237,157.97407390033723
266,1,1,28.09416268457529,517.0058676224381
266,2,1,0.0,0.0
266,3,1,0.0,0.0
266,4,1,0.0,0.0
266,5,1,15.080979204903361,46.0998102140297
267,1,1,0.0,0.0
267,2,1,0.0,0.0
267,3,1,0.0,0.0
267,4,1,0.0,0.0
267,5,1,0.0,0.0
269,1,1,84.96171654603708,1118.7872560563746
269,2,1,0.0,0.0
269,3,1,0.0,0.0
269,4,1,0.0,0.0
269,5,1,29.15357557062721,96.94064174438043
270,1,1,0.0,0.0
270,2,1,0.0,0.0
270,3,1,0.0,0.0
270,4,1,0.0,0.0
270,5,1,0.0,0.0
274,1,1,0.0,0.0
274,2,1,0.0,0.0
274,3,1,0.0,0.0
274,4,1,0.0,0.0
274,5,1,0.0,0.0
275,1,1,73.3475412611483,1688.5597915797853
275,2,1,0.0,0.0
275,3,1,0.0,0.0
275,4,1,0.0,0.0
275,5,1,35.438891347947546,128.3820895693698
276,1,1,46.72104580764516,464.1994531716033
276,2,1,0.0,0.0
276,3,1,0.0,0.0
276,4,1,0.0,0.0
276,5,1,5.870962015825519,17.679109054997834
277,1,1,22.447616997469456,392.55651408292385
277,2,1,0.0,0.0
277,3,1,0.0,0.0
277,4,1,0.0,0.0
277,5,1,13.297338871668314,58.47411867099414
278,1,1,21.47739541877449,407.58307515644464
278,2,1,0.0,0.0
278,3,1,0.0,0.0
278,4,1,0.0,0.0
278,5,1,12.2205483740051,48.625077215301204
279,1,1,1.209971020524293,7.11388853460411
279,2,1,0.0,0.0
279,3,1,0.0,0.0
279,4,1,0.0,0.0
279,5,1,6.702110450617491,26.490635670698683
283,1,1,0.0,0.0
283,2,1,0.0,0.0
283,3,1,0.0,0.0
283,4,1,0.0,0.0
283,5,1,0.0,0.0
284,1,1,15.13272249519709,118.69643341791087
284,2,1,0.0,0.0
284,3,1,0.0,0.0
284,4,1,0.0,0.0
284,5,1,16.02732393436138,47.80273416948102
285,1,1,12.654135217784921,297.5267469566129
285,2,1,0.0,0.0
285,3,1,0.0,0.0
285,4,1,0.0,0.0
285,5,1,0.0,0.0
286,1,1,0.0,0.0
286,2,1,0.0,0.0
286,3,1,0.0,0.0
286,4,1,0.0,0.0
286,5,1,0.0,0.0
287,1,1,39.9885466868912,513.9898141261735
