Node,Storage,Invest_storage,Powercap_MW,Energycap_MWh
39,1,1,0.0,0.0
39,2,1,0.0,0.0
39,3,1,0.0,0.0
39,4,1,0.0,0.0
39,5,1,0.0,0.0
40,1,1,0.0,0.0
40,2,1,0.0,0.0
40,3,1,0.0,0.0
40,4,1,0.0,0.0
40,5,1,0.0,0.0
41,1,1,0.0,0.0
41,2,1,0.0,0.0
41,3,1,0.0,0.0
41,4,1,0.0,0.0
41,5,1,0.0,0.0
43,1,1,0.0,0.0
43,2,1,0.0,0.0
43,3,1,0.0,0.0
43,4,1,0.0,0.0
43,5,1,0.0,0.0
45,1,1,0.0,0.0
45,2,1,0.0,0.0
45,3,1,0.0,0.0
45,4,1,0.0,0.0
45,5,1,0.0,0.0
47,1,1,0.0,0.0
47,2,1,0.0,0.0
47,3,1,0.0,0.0
47,4,1,0.0,0.0
47,5,1,0.0,0.0
49,1,1,0.0,0.0
49,2,1,0.0,0.0
49,3,1,0.0,0.0
49,4,1,0.0,0.0
49,5,1,0.0,0.0
51,1,1,0.0,0.0
51,2,1,0.0,0.0
51,3,1,0.0,0.0
51,4,1,0.0,0.0
51,5,1,0.0,0.0
53,1,1,0.0,0.0
53,2,1,0.0,0.0
53,3,1,0.0,0.0
53,4,1,0.0,0.0
53,5,1,0.0,0.0
54,1,1,0.0,0.0
54,2,1,0.0,0.0
54,3,1,0.0,0.0
54,4,1,0.0,0.0
54,5,1,0.0,0.0
55,1,1,0.0,0.0
55,2,1,0.0,0.0
55,3,1,0.0,0.0
55,4,1,0.0,0.0
55,5,1,0.0,0.0
56,1,1,0.0,0.0
56,2,1,0.0,0.0
56,3,1,0.0,0.0
56,4,1,0.0,0.0
56,5,1,0.0,0.0
59,1,1,0.0,0.0
59,2,1,0.0,0.0
59,3,1,0.0,0.0
59,4,1,0.0,0.0
59,5,1,0.0,0.0
64,1,1,0.0,0.0
64,2,1,0.0,0.0
64,3,1,0.0,0.0
64,4,1,0.0,0.0
64,5,1,0.0,0.0
71,1,1,0.0,0.0
71,2,1,0.0,0.0
71,3,1,0.0,0.0
71,4,1,0.0,0.0
71,5,1,0.0,0.0
72,1,1,0.0,0.0
72,2,1,0.0,0.0
72,3,1,0.0,0.0
72,4,1,0.0,0.0
72,5,1,0.0,0.0
73,1,1,0.0,0.0
73,2,1,0.0,0.0
73,3,1,0.0,0.0
73,4,1,0.0,0.0
73,5,1,0.0,0.0
74,1,1,0.0,0.0
74,2,1,0.0,0.0
74,3,1,0.0,0.0
74,4,1,0.0,0.0
74,5,1,0.0,0.0
82,1,1,25.005736113772777,308.3612285018201
82,2,1,0.0,0.0
82,3,1,0.0,0.0
82,4,1,0.0,0.0
82,5,1,30.7524348379555,104.55046829305807
83,1,1,0.0,0.0
83,2,1,0.0,0.0
83,3,1,0.0,0.0
83,4,1,0.0,0.0
83,5,1,0.0,0.0
84,1,1,0.0,0.0
84,2,1,0.0,0.0
84,3,1,0.0,0.0
84,4,1,0.0,0.0
84,5,1,0.0,0.0
85,1,1,0.0,0.0
85,2,1,0.0,0.0
85,3,1,0.0,0.0
85,4,1,0.0,0.0
85,5,1,0.0,0.0
86,1,1,0.0,0.0
86,2,1,0.0,0.0
86,3,1,0.0,0.0
86,4,1,0.0,0.0
86,5,1,0.0,0.0
87,1,1,0.0,0.0
87,2,1,0.0,0.0
87,3,1,0.0,0.0
87,4,1,0.0,0.0
87,5,1,0.0,0.0
88,1,1,0.0,0.0
88,2,1,0.0,0.0
88,3,1,0.0,0.0
88,4,1,0.0,0.0
88,5,1,0.0,0.0
89,1,1,0.7809404651206083,7.815101260028951
89,2,1,0.0,0.0
89,3,1,0.0,0.0
89,4,1,0.0,0.0
89,5,1,0.0,0.0
90,1,1,1.3688505850005044,13.697920227798116
90,2,1,0.0,0.0
90,3,1,0.0,0.0
90,4,1,0.0,0.0
90,5,1,3.7266208626979114,9.431548000253553
91,1,1,0.0,0.0
91,2,1,0.0,0.0
91,3,1,0.0,0.0
91,4,1,0.0,0.0
91,5,1,0.0,0.0
92,1,1,0.0,0.0
92,2,1,0.0,0.0
92,3,1,0.0,0.0
92,4,1,0.0,0.0
92,5,1,0.0,0.0
93,1,1,0.0,0.0
93,2,1,0.0,0.0
93,3,1,0.0,0.0
93,4,1,0.0,0.0
93,5,1,0.0,0.0
97,1,1,0.0,0.0
97,2,1,0.0,0.0
97,3,1,0.0,0.0
97,4,1,0.0,0.0
97,5,1,0.0,0.0
98,1,1,0.0,0.0
98,2,1,0.0,0.0
98,3,1,0.0,0.0
98,4,1,0.0,0.0
98,5,1,0.0,0.0
101,1,1,0.0,0.0
101,2,1,0.0,0.0
101,3,1,0.0,0.0
101,4,1,0.0,0.0
101,5,1,13.019195066841348,51.45942547241609
102,1,1,0.0,0.0
102,2,1,0.0,0.0
102,3,1,0.0,0.0
102,4,1,0.0,0.0
102,5,1,0.0,0.0
104,1,1,0.0,0.0
104,2,1,0.0,0.0
104,3,1,0.0,0.0
104,4,1,0.0,0.0
104,5,1,0.4533967110775148,0.4573838430240459
105,1,1,0.0,0.0
105,2,1,0.0,0.0
105,3,1,0.0,0.0
105,4,1,0.0,0.0
105,5,1,4.999553711098691,10.030425076066887
106,1,1,0.0,0.0
106,2,1,0.0,0.0
106,3,1,0.0,0.0
106,4,1,0.0,0.0
106,5,1,0.0,0.0
113,1,1,0.0,0.0
113,2,1,0.0,0.0
113,3,1,0.0,0.0
113,4,1,0.0,0.0
113,5,1,0.0,0.0
114,1,1,0.0,0.0
114,2,1,0.0,0.0
114,3,1,0.0,0.0
114,4,1,0.0,0.0
114,5,1,0.0,0.0
115,1,1,0.0,0.0
115,2,1,0.0,0.0
115,3,1,0.0,0.0
115,4,1,0.0,0.0
115,5,1,0.0,0.0
116,1,1,0.0,0.0
116,2,1,0.0,0.0
116,3,1,0.0,0.0
116,4,1,0.0,0.0
116,5,1,0.0,0.0
118,1,1,8.148708196956225,138.67242047021452
118,2,1,0.0,0.0
118,3,1,0.0,0.0
118,4,1,0.0,0.0
118,5,1,4.672840960320841,18.908394296633688
119,1,1,0.0,0.0
119,2,1,0.0,0.0
119,3,1,0.0,0.0
119,4,1,0.0,0.0
119,5,1,0.0,0.0
120,1,1,0.0,0.0
120,2,1,0.0,0.0
120,3,1,0.0,0.0
120,4,1,0.0,0.0
120,5,1,0.0,0.0
123,1,1,0.0,0.0
123,2,1,0.0,0.0
123,3,1,0.0,0.0
123,4,1,0.0,0.0
123,5,1,0.0,0.0
124,1,1,0.0,0.0
124,2,1,0.0,0.0
124,3,1,0.0,0.0
124,4,1,0.0,0.0
124,5,1,0.0,0.0
125,1,1,0.0,0.0
125,2,1,0.0,0.0
125,3,1,0.0,0.0
125,4,1,0.0,0.0
125,5,1,0.0,0.0
126,1,1,0.0,0.0
126,2,1,0.0,0.0
126,3,1,0.0,0.0
126,4,1,0.0,0.0
126,5,1,0.0,0.0
127,1,1,0.0,0.0
127,2,1,0.0,0.0
127,3,1,0.0,0.0
127,4,1,0.0,0.0
127,5,1,0.0,0.0
128,1,1,0.0,0.0
128,2,1,0.0,0.0
128,3,1,0.0,0.0
128,4,1,0.0,0.0
128,5,1,0.0,0.0
129,1,1,0.0,0.0
129,2,1,0.0,0.0
129,3,1,0.0,0.0
129,4,1,0.0,0.0
129,5,1,0.0,0.0
130,1,1,0.0,0.0
130,2,1,0.0,0.0
130,3,1,0.0,0.0
130,4,1,0.0,0.0
130,5,1,0.0,0.0
131,1,1,0.0,0.0
131,2,1,0.0,0.0
131,3,1,0.0,0.0
131,4,1,0.0,0.0
131,5,1,0.0,0.0
135,1,1,0.0,0.0
135,2,1,0.0,0.0
135,3,1,0.0,0.0
135,4,1,0.0,0.0
135,5,1,0.0,0.0
136,1,1,0.0,0.0
136,2,1,0.0,0.0
136,3,1,0.0,0.0
136,4,1,0.0,0.0
136,5,1,0.0,0.0
137,1,1,0.0,0.0
137,2,1,0.0,0.0
137,3,1,0.0,0.0
137,4,1,0.0,0.0
137,5,1,0.0,0.0
146,1,1,0.0,0.0
146,2,1,0.0,0.0
146,3,1,0.0,0.0
146,4,1,0.0,0.0
146,5,1,0.0,0.0
148,1,1,0.0,0.0
148,2,1,0.0,0.0
148,3,1,0.0,0.0
148,4,1,0.0,0.0
148,5,1,0.0,0.0
149,1,1,18.435863689595514,256.5396626420936
149,2,1,0.0,0.0
149,3,1,0.0,0.0
149,4,1,0.0,0.0
149,5,1,17.86739024637111,71.7831919332769
150,1,1,0.0,0.0
150,2,1,0.0,0.0
150,3,1,0.0,0.0
150,4,1,0.0,0.0
150,5,1,0.0,0.0
151,1,1,0.0,0.0
151,2,1,0.0,0.0
151,3,1,0.0,0.0
151,4,1,0.0,0.0
151,5,1,0.0,0.0
152,1,1,0.0,0.0
152,2,1,0.0,0.0
152,3,1,0.0,0.0
152,4,1,0.0,0.0
152,5,1,0.0,0.0
153,1,1,0.0,0.0
153,2,1,0.0,0.0
153,3,1,0.0,0.0
153,4,1,0.0,0.0
153,5,1,0.0,0.0
154,1,1,0.0,0.0
154,2,1,0.0,0.0
154,3,1,0.0,0.0
154,4,1,0.0,0.0
154,5,1,0.0,0.0
155,1,1,0.0,0.0
155,2,1,0.0,0.0
155,3,1,0.0,0.0
155,4,1,0.0,0.0
155,5,1,0.0,0.0
156,1,1,0.0,0.0
156,2,1,0.0,0.0
156,3,1,0.0,0.0
156,4,1,0.0,0.0
156,5,1,0.0,0.0
157,1,1,0.0,0.0
157,2,1,0.0,0.0
157,3,1,0.0,0.0
157,4,1,0.0,0.0
157,5,1,0.0,0.0
158,1,1,16.579132520219158,220.72919143287226
158,2,1,0.0,0.0
158,3,1,0.0,0.0
158,4,1,0.0,0.0
158,5,1,7.848924043789606,32.470046858121044
159,1,1,0.0,0.0
159,2,1,0.0,0.0
159,3,1,0.0,0.0
159,4,1,0.0,0.0
159,5,1,0.0,0.0
160,1,1,30.169578395588843,333.7692017124377
160,2,1,0.0,0.0
160,3,1,0.0,0.0
160,4,1,0.0,0.0
160,5,1,0.0,0.0
162,1,1,1.3688505850005044,13.697349481121957
162,2,1,0.0,0.0
162,3,1,0.0,0.0
162,4,1,0.0,0.0
162,5,1,9.619262206756254,22.97942830603657
163,1,1,0.0,0.0
163,2,1,0.0,0.0
163,3,1,0.0,0.0
163,4,1,0.0,0.0
163,5,1,0.0,0.0
164,1,1,0.0,0.0
164,2,1,0.0,0.0
164,3,1,0.0,0.0
164,4,1,0.0,0.0
164,5,1,0.0,0.0
165,1,1,0.0,0.0
165,2,1,0.0,0.0
165,3,1,0.0,0.0
165,4,1,0.0,0.0
165,5,1,0.0,0.0
166,1,1,0.0,0.0
166,2,1,0.0,0.0
166,3,1,0.0,0.0
166,4,1,0.0,0.0
166,5,1,3.9111752579459207,7.866504438977821
167,1,1,0.0,0.0
167,2,1,0.0,0.0
167,3,1,0.0,0.0
167,4,1,0.0,0.0
167,5,1,0.0,0.0
168,1,1,0.0,0.0
168,2,1,0.0,0.0
168,3,1,0.0,0.0
168,4,1,0.0,0.0
168,5,1,0.0,0.0
169,1,1,0.0,0.0
169,2,1,0.0,0.0
169,3,1,0.0,0.0
169,4,1,0.0,0.0
169,5,1,0.0,0.0
170,1,1,0.0,0.0
170,2,1,0.0,0.0
170,3,1,0.0,0.0
170,4,1,0.0,0.0
170,5,1,0.0,0.0
171,1,1,0.0,0.0
171,2,1,0.0,0.0
171,3,1,0.0,0.0
171,4,1,0.0,0.0
171,5,1,0.0,0.0
172,1,1,0.0,0.0
172,2,1,0.0,0.0
172,3,1,0.0,0.0
172,4,1,0.0,0.0
172,5,1,0.0,0.0
173,1,1,0.0,0.0
173,2,1,0.0,0.0
173,3,1,0.0,0.0
173,4,1,0.0,0.0
173,5,1,0.0,0.0
174,1,1,0.0,0.0
174,2,1,0.0,0.0
174,3,1,0.0,0.0
174,4,1,0.0,0.0
174,5,1,0.0,0.0
175,1,1,0.0,0.0
175,2,1,0.0,0.0
175,3,1,0.0,0.0
175,4,1,0.0,0.0
175,5,1,0.0,0.0
177,1,1,0.0,0.0
177,2,1,0.0,0.0
177,3,1,0.0,0.0
177,4,1,0.0,0.0
177,5,1,0.0,0.0
178,1,1,0.0,0.0
178,2,1,0.0,0.0
178,3,1,0.0,0.0
178,4,1,0.0,0.0
178,5,1,0.0,0.0
179,1,1,0.0,0.0
179,2,1,0.0,0.0
179,3,1,0.0,0.0
179,4,1,0.0,0.0
179,5,1,0.0,0.0
180,1,1,0.0,0.0
180,2,1,0.0,0.0
180,3,1,0.0,0.0
180,4,1,0.0,0.0
180,5,1,0.0,0.0
181,1,1,0.0,0.0
181,2,1,0.0,0.0
181,3,1,0.0,0.0
181,4,1,0.0,0.0
181,5,1,0.0,0.0
182,1,1,0.0,0.0
182,2,1,0.0,0.0
182,3,1,0.0,0.0
182,4,1,0.0,0.0
182,5,1,0.0,0.0
183,1,1,0.0,0.0
183,2,1,0.0,0.0
183,3,1,0.0,0.0
183,4,1,0.0,0.0
183,5,1,0.0,0.0
184,1,1,0.0,0.0
184,2,1,0.0,0.0
184,3,1,0.0,0.0
184,4,1,0.0,0.0
184,5,1,0.0,0.0
185,1,1,130.512317784054,2053.4184107095152
185,2,1,0.0,0.0
185,3,1,0.0,0.0
185,4,1,0.0,0.0
185,5,1,97.02063916069537,391.38288414442377
186,1,1,0.0,0.0
186,2,1,0.0,0.0
186,3,1,0.0,0.0
186,4,1,0.0,0.0
186,5,1,0.0,0.0
187,1,1,0.0,0.0
187,2,1,0.0,0.0
187,3,1,0.0,0.0
187,4,1,0.0,0.0
187,5,1,0.0,0.0
188,1,1,7.305914330458821,102.37973566364495
188,2,1,0.0,0.0
188,3,1,0.0,0.0
188,4,1,0.0,0.0
188,5,1,7.695853722719022,37.99935870849311
189,1,1,0.0,0.0
189,2,1,0.0,0.0
189,3,1,0.0,0.0
189,4,1,0.0,0.0
189,5,1,0.0,0.0
191,1,1,0.0,0.0
191,2,1,0.0,0.0
191,3,1,0.0,0.0
191,4,1,0.0,0.0
191,5,1,0.0,0.0
192,1,1,0.0,0.0
192,2,1,0.0,0.0
192,3,1,0.0,0.0
192,4,1,0.0,0.0
192,5,1,0.0,0.0
194,1,1,0.0,0.0
194,2,1,0.0,0.0
194,3,1,0.0,0.0
194,4,1,0.0,0.0
194,5,1,0.0,0.0
195,1,1,0.0,0.0
195,2,1,0.0,0.0
195,3,1,0.0,0.0
195,4,1,0.0,0.0
195,5,1,0.0,0.0
196,1,1,0.0,0.0
196,2,1,0.0,0.0
196,3,1,0.0,0.0
196,4,1,0.0,0.0
196,5,1,0.0,0.0
197,1,1,0.0,0.0
197,2,1,0.0,0.0
197,3,1,0.0,0.0
197,4,1,0.0,0.0
197,5,1,0.0,0.0
199,1,1,0.0,0.0
199,2,1,0.0,0.0
199,3,1,0.0,0.0
199,4,1,0.0,0.0
199,5,1,0.0,0.0
200,1,1,99.68648601355552,2940.046840129726
200,2,1,0.0,0.0
200,3,1,0.0,0.0
200,4,1,0.0,0.0
200,5,1,34.38006766059811,140.9299274541607
201,1,1,4.970744929410469,89.5424079342146
201,2,1,0.0,0.0
201,3,1,0.0,0.0
201,4,1,0.0,0.0
201,5,1,0.0,0.0
202,1,1,53.06875282515695,1480.3787219634798
202,2,1,0.0,0.0
202,3,1,0.0,0.0
202,4,1,0.0,0.0
202,5,1,32.28898920670266,137.10282677696546
203,1,1,22.681641949492093,683.2608320978246
203,2,1,0.0,0.0
203,3,1,0.0,0.0
203,4,1,0.0,0.0
203,5,1,6.788614717415599,20.36859765325425
204,1,1,113.02007606131377,3443.8324276893104
204,2,1,0.0,0.0
204,3,1,0.0,0.0
204,4,1,0.0,0.0
204,5,1,36.545842485402964,111.71078009631088
205,1,1,0.0,0.0
205,2,1,0.0,0.0
205,3,1,0.0,0.0
205,4,1,0.0,0.0
205,5,1,0.0,0.0
206,1,1,0.0,0.0
206,2,1,0.0,0.0
206,3,1,0.0,0.0
206,4,1,0.0,0.0
206,5,1,0.0,0.0
207,1,1,0.0,0.0
207,2,1,0.0,0.0
207,3,1,0.0,0.0
207,4,1,0.0,0.0
207,5,1,0.0,0.0
208,1,1,274.469539705318,7541.579097862601
208,2,1,0.0,0.0
208,3,1,0.0,0.0
208,4,1,0.0,0.0
208,5,1,78.97293548162152,311.3912453294465
212,1,1,0.0,0.0
212,2,1,0.0,0.0
212,3,1,0.0,0.0
212,4,1,0.0,0.0
212,5,1,0.0,0.0
213,1,1,0.0,0.0
213,2,1,0.0,0.0
213,3,1,0.0,0.0
213,4,1,0.0,0.0
213,5,1,0.0,0.0
215,1,1,0.0,0.0
215,2,1,0.0,0.0
215,3,1,0.0,0.0
215,4,1,0.0,0.0
215,5,1,0.0,0.0
216,1,1,13.814555001284916,295.00145379554016
216,2,1,0.0,0.0
216,3,1,0.0,0.0
216,4,1,0.0,0.0
216,5,1,10.167004772284644,25.41991526820205
218,1,1,0.0,0.0
218,2,1,0.0,0.0
218,3,1,0.0,0.0
218,4,1,0.0,0.0
218,5,1,0.0,0.0
226,1,1,11.985731912304882,204.21966844738216
226,2,1,0.0,0.0
226,3,1,0.0,0.0
226,4,1,0.0,0.0
226,5,1,0.0,0.0
227,1,1,10.67464289146616,247.90367342000403
227,2,1,0.0,0.0
227,3,1,0.0,0.0
227,4,1,0.0,0.0
227,5,1,0.7658846650207051,1.542343461689258
228,1,1,0.0,0.0
228,2,1,0.0,0.0
228,3,1,0.0,0.0
228,4,1,0.0,0.0
228,5,1,0.0,0.0
229,1,1,0.606253189514842,4.752331914075795
229,2,1,0.0,0.0
229,3,1,0.0,0.0
229,4,1,0.0,0.0
229,5,1,0.0,0.0
233,1,1,4.383116881053997,32.9010667895656
233,2,1,0.0,0.0
233,3,1,0.0,0.0
233,4,1,0.0,0.0
233,5,1,0.0,0.0
234,1,1,0.0,0.0
234,2,1,0.0,0.0
234,3,1,0.0,0.0
234,4,1,0.0,0.0
234,5,1,0.0,0.0
235,1,1,0.0,0.0
235,2,1,0.0,0.0
235,3,1,0.0,0.0
235,4,1,0.0,0.0
235,5,1,0.0,0.0
236,1,1,0.0,0.0
236,2,1,0.0,0.0
236,3,1,0.0,0.0
236,4,1,0.0,0.0
236,5,1,0.0,0.0
237,1,1,0.0,0.0
237,2,1,0.0,0.0
237,3,1,0.0,0.0
237,4,1,0.0,0.0
237,5,1,0.0,0.0
238,1,1,32.881972979973774,744.2670018082686
238,2,1,0.0,0.0
238,3,1,0.0,0.0
238,4,1,0.0,0.0
238,5,1,9.672995153743104,32.065875353366756
239,1,1,105.15284677183712,3883.9689528174667
239,2,1,0.0,0.0
239,3,1,0.0,0.0
239,4,1,0.0,0.0
239,5,1,75.2940625938098,250.23738247472454
240,1,1,0.0,0.0
240,2,1,0.0,0.0
240,3,1,0.0,0.0
240,4,1,0.0,0.0
240,5,1,0.0,0.0
241,1,1,0.0,0.0
241,2,1,0.0,0.0
241,3,1,0.0,0.0
241,4,1,0.0,0.0
241,5,1,0.0,0.0
242,1,1,0.0,0.0
242,2,1,0.0,0.0
242,3,1,0.0,0.0
242,4,1,0.0,0.0
242,5,1,0.0,0.0
243,1,1,0.0,0.0
243,2,1,0.0,0.0
243,3,1,0.0,0.0
243,4,1,0.0,0.0
243,5,1,0.0,0.0
244,1,1,2.4001710594450607,44.74658473035376
244,2,1,0.0,0.0
244,3,1,0.0,0.0
244,4,1,0.0,0.0
244,5,1,0.0,0.0
245,1,1,22.361690289554296,444.9825199336819
245,2,1,0.0,0.0
245,3,1,0.0,0.0
245,4,1,0.0,0.0
245,5,1,16.538745577224624,46.55128695241719
246,1,1,57.48677476500566,772.7400372619989
246,2,1,0.0,0.0
246,3,1,0.0,0.0
246,4,1,0.0,0.0
246,5,1,24.007601973859085,90.53972391968558
247,1,1,90.15000917839038,2381.377268925368
247,2,1,0.0,0.0
247,3,1,0.0,0.0
247,4,1,0.0,0.0
247,5,1,26.41111459848045,85.48850429160254
249,1,1,109.6628702782956,3530.416198999604
249,2,1,0.0,0.0
249,3,1,0.0,0.0
249,4,1,0.0,0.0
249,5,1,37.259956837889526,187.00045113966817
250,1,1,0.0,0.0
250,2,1,0.0,0.0
250,3,1,0.0,0.0
250,4,1,0.0,0.0
250,5,1,0.0,0.0
252,1,1,0.0,0.0
252,2,1,0.0,0.0
252,3,1,0.0,0.0
252,4,1,0.0,0.0
252,5,1,1.190591391061112,2.355897597454568
254,1,1,46.62366095628706,1254.8715094334743
254,2,1,0.0,0.0
254,3,1,0.0,0.0
254,4,1,0.0,0.0
254,5,1,17.983202489747747,61.48126482473961
255,1,1,0.0,0.0
255,2,1,0.0,0.0
255,3,1,0.0,0.0
255,4,1,0.0,0.0
255,5,1,0.0,0.0
257,1,1,19.571969965722758,656.3299227753886
257,2,1,0.0,0.0
257,3,1,0.0,0.0
257,4,1,0.0,0.0
257,5,1,7.029097247867537,29.503614980199902
258,1,1,0.0,0.0
258,2,1,0.0,0.0
258,3,1,0.0,0.0
258,4,1,0.0,0.0
258,5,1,0.0,0.0
259,1,1,0.0,0.0
259,2,1,0.0,0.0
259,3,1,0.0,0.0
259,4,1,0.0,0.0
259,5,1,0.0,0.0
260,1,1,0.0,0.0
260,2,1,0.0,0.0
260,3,1,0.0,0.0
260,4,1,0.0,0.0
260,5,1,0.0,0.0
262,1,1,0.0,0.0
262,2,1,0.0,0.0
262,3,1,0.0,0.0
262,4,1,0.0,0.0
262,5,1,0.0,0.0
263,1,1,37.7381232786921,1286.6004012837434
263,2,1,0.0,0.0
263,3,1,0.0,0.0
263,4,1,0.0,0.0
263,5,1,18.68631299422611,49.19258906128911
264,1,1,36.549990410546094,796.5614858045608
264,2,1,0.0,0.0
264,3,1,0.0,0.0
264,4,1,0.0,0.0
264,5,1,19.73962333904759,72.63906147813645
265,1,1,0.0,0.0
265,2,1,0.0,0.0
265,3,1,0.0,0.0
265,4,1,0.0,0.0
265,5,1,0.0,0.0
266,1,1,40.645358352976714,857.8085425986453
266,2,1,0.0,0.0
266,3,1,0.0,0.0
266,4,1,0.0,0.0
266,5,1,1.399381660195779,2.76904395238315
267,1,1,0.0,0.0
267,2,1,0.0,0.0
267,3,1,0.0,0.0
267,4,1,0.0,0.0
267,5,1,0.0,0.0
269,1,1,61.00772525112989,1394.8145924099188
269,2,1,0.0,0.0
269,3,1,0.0,0.0
269,4,1,0.0,0.0
269,5,1,23.780320817188226,76.39962208675799
270,1,1,0.0,0.0
270,2,1,0.0,0.0
270,3,1,0.0,0.0
270,4,1,0.0,0.0
270,5,1,0.0,0.0
274,1,1,1.8460750491558924,18.088143695704424
274,2,1,0.0,0.0
274,3,1,0.0,0.0
274,4,1,0.0,0.0
274,5,1,0.0,0.0
275,1,1,78.73039338946987,1516.6991648166663
275,2,1,0.0,0.0
275,3,1,0.0,0.0
275,4,1,0.0,0.0
275,5,1,20.58807870982691,62.07405716495601
276,1,1,13.390431170000255,269.2753713787971
276,2,1,0.0,0.0
276,3,1,0.0,0.0
276,4,1,0.0,0.0
276,5,1,0.0,0.0
277,1,1,14.272554002028896,475.87901607895634
277,2,1,0.0,0.0
277,3,1,0.0,0.0
277,4,1,0.0,0.0
277,5,1,9.320290280459309,35.47660724834536
278,1,1,21.912940139446945,573.3426069567735
278,2,1,0.0,0.0
278,3,1,0.0,0.0
278,4,1,0.0,0.0
278,5,1,8.368229035779546,16.767891313718486
279,1,1,28.206475662611286,608.6876573022296
279,2,1,0.0,0.0
279,3,1,0.0,0.0
279,4,1,0.0,0.0
279,5,1,5.457390549528428,10.962670021565414
283,1,1,0.0,0.0
283,2,1,0.0,0.0
283,3,1,0.0,0.0
283,4,1,0.0,0.0
283,5,1,0.0,0.0
284,1,1,21.849342676129943,234.2734783304162
284,2,1,0.0,0.0
284,3,1,0.0,0.0
284,4,1,0.0,0.0
284,5,1,12.248445741405956,38.0147922890208
285,1,1,6.401771277392819,119.15629136960455
285,2,1,0.0,0.0
285,3,1,0.0,0.0
285,4,1,0.0,0.0
285,5,1,1.725329718149628,3.4831825912036622
286,1,1,0.0,0.0
286,2,1,0.0,0.0
286,3,1,0.0,0.0
286,4,1,0.0,0.0
286,5,1,0.0,0.0
287,1,1,90.96875074246319,2867.385756116772
287,2,1,0.0,0.0
287,3,1,0.0,0.0
