# Renewables.ninja Solar PV (Point API) - 55.352, 9.029 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Copenhagen, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/Copenhagen", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "55.3516208179114", "lon": "9.029129411647146", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1000", "system_loss": "0.25", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-03-02 17:00,2015-03-02 18:00,0,0,0,3.469,0
2015-03-02 18:00,2015-03-02 19:00,0,0,0,3.436,0
2015-03-02 19:00,2015-03-02 20:00,0,0,0,3.443,0
2015-03-02 20:00,2015-03-02 21:00,0,0,0,3.288,0
2015-03-02 21:00,2015-03-02 22:00,0,0,0,2.847,0
2015-03-02 22:00,2015-03-02 23:00,0,0,0,2.329,0
2015-03-02 23:00,2015-03-03 00:00,0,0,0,2.209,0
2015-03-03 00:00,2015-03-03 01:00,0,0,0,2.399,0
2015-03-03 01:00,2015-03-03 02:00,0,0,0,2.627,0
2015-03-03 02:00,2015-03-03 03:00,0,0,0,2.792,0
2015-03-03 03:00,2015-03-03 04:00,0,0,0,2.867,0
2015-03-03 04:00,2015-03-03 05:00,0,0,0,2.676,0
2015-03-03 05:00,2015-03-03 06:00,0,0,0,2.344,0
2015-03-03 06:00,2015-03-03 07:00,0,0,0.001,2.299,0
2015-03-03 07:00,2015-03-03 08:00,59.108,0.068,0.023,3.310,0
2015-03-03 08:00,2015-03-03 09:00,276.308,0.293,0.070,4.253,0
2015-03-03 09:00,2015-03-03 10:00,54.506,0.013,0.072,4.805,0
2015-03-03 10:00,2015-03-03 11:00,217.977,0.153,0.137,5.301,0
2015-03-03 11:00,2015-03-03 12:00,164.595,0.081,0.142,5.659,0
2015-03-03 12:00,2015-03-03 13:00,158.612,0.079,0.137,5.528,1
2015-03-03 13:00,2015-03-03 14:00,151.482,0.075,0.131,5.213,1
2015-03-03 14:00,2015-03-03 15:00,145.511,0.073,0.125,4.744,0
2015-03-03 15:00,2015-03-03 16:00,175.601,0.151,0.084,3.894,0
2015-03-03 16:00,2015-03-03 17:00,10.006,0.005,0.019,2.693,0
2015-03-03 17:00,2015-03-03 18:00,0,0,0,1.940,0
2015-03-03 18:00,2015-03-03 19:00,0,0,0,1.655,0
2015-03-03 19:00,2015-03-03 20:00,0,0,0,1.515,0
2015-03-03 20:00,2015-03-03 21:00,0,0,0,1.371,0
2015-03-03 21:00,2015-03-03 22:00,0,0,0,1.282,0
2015-03-03 22:00,2015-03-03 23:00,0,0,0,1.208,0
2015-03-03 23:00,2015-03-04 00:00,0,0,0,1.109,0
2015-03-04 00:00,2015-03-04 01:00,0,0,0,0.964,0
2015-03-04 01:00,2015-03-04 02:00,0,0,0,0.819,0
2015-03-04 02:00,2015-03-04 03:00,0,0,0,0.561,0
2015-03-04 03:00,2015-03-04 04:00,0,0,0,0.620,0
2015-03-04 04:00,2015-03-04 05:00,0,0,0,1.051,0
2015-03-04 05:00,2015-03-04 06:00,0,0,0,1.723,0
2015-03-04 06:00,2015-03-04 07:00,0,0,0.001,2.685,0
2015-03-04 07:00,2015-03-04 08:00,131.434,0.142,0.038,3.441,0
2015-03-04 08:00,2015-03-04 09:00,43.330,0.039,0.031,4.078,0
2015-03-04 09:00,2015-03-04 10:00,146.945,0.091,0.110,4.720,0
2015-03-04 10:00,2015-03-04 11:00,182.358,0.078,0.167,5.098,0
2015-03-04 11:00,2015-03-04 12:00,151.756,0.038,0.169,5.392,0
2015-03-04 12:00,2015-03-04 13:00,102.502,0.027,0.118,5.698,0
2015-03-04 13:00,2015-03-04 14:00,147.689,0.049,0.153,6.023,0
2015-03-04 14:00,2015-03-04 15:00,53.502,0.004,0.080,6.073,0
2015-03-04 15:00,2015-03-04 16:00,162.058,0.150,0.070,5.474,0
2015-03-04 16:00,2015-03-04 17:00,109.927,0.128,0.026,4.039,0
2015-03-04 17:00,2015-03-04 18:00,0,0,0,3.399,0
2015-03-04 18:00,2015-03-04 19:00,0,0,0,3.232,0
2015-03-04 19:00,2015-03-04 20:00,0,0,0,2.675,0
2015-03-04 20:00,2015-03-04 21:00,0,0,0,1.999,0
2015-03-04 21:00,2015-03-04 22:00,0,0,0,1.618,0
2015-03-04 22:00,2015-03-04 23:00,0,0,0,1.563,0
2015-03-04 23:00,2015-03-05 00:00,0,0,0,1.053,0
2015-03-05 00:00,2015-03-05 01:00,0,0,0,1.525,0
2015-03-05 01:00,2015-03-05 02:00,0,0,0,2.037,0
2015-03-05 02:00,2015-03-05 03:00,0,0,0,2.278,0
2015-03-05 03:00,2015-03-05 04:00,0,0,0,2.362,0
2015-03-05 04:00,2015-03-05 05:00,0,0,0,2.417,0
2015-03-05 05:00,2015-03-05 06:00,0,0,0,2.491,0
2015-03-05 06:00,2015-03-05 07:00,22.755,0.038,0.005,2.829,0
2015-03-05 07:00,2015-03-05 08:00,106.535,0.108,0.041,3.541,0
2015-03-05 08:00,2015-03-05 09:00,129.546,0.086,0.092,4.286,0
2015-03-05 09:00,2015-03-05 10:00,93.902,0.023,0.112,5.093,0
2015-03-05 10:00,2015-03-05 11:00,96.736,0.009,0.130,5.747,0
2015-03-05 11:00,2015-03-05 12:00,300.070,0.195,0.202,5.938,0
2015-03-05 12:00,2015-03-05 13:00,228.043,0.115,0.189,5.785,0
2015-03-05 13:00,2015-03-05 14:00,184.609,0.084,0.164,5.636,0
2015-03-05 14:00,2015-03-05 15:00,112.833,0.038,0.120,5.632,0
2015-03-05 15:00,2015-03-05 16:00,48.881,0.014,0.064,5.382,0
2015-03-05 16:00,2015-03-05 17:00,10.041,0.003,0.021,4.393,0
2015-03-05 17:00,2015-03-05 18:00,0,0,0.001,3.960,0
2015-03-05 18:00,2015-03-05 19:00,0,0,0,3.817,0
2015-03-05 19:00,2015-03-05 20:00,0,0,0,3.826,0
2015-03-05 20:00,2015-03-05 21:00,0,0,0,3.877,0
2015-03-05 21:00,2015-03-05 22:00,0,0,0,3.975,0
2015-03-05 22:00,2015-03-05 23:00,0,0,0,4.075,0
2015-03-05 23:00,2015-03-06 00:00,0,0,0,4.193,0
2015-03-06 00:00,2015-03-06 01:00,0,0,0,4.337,0
2015-03-06 01:00,2015-03-06 02:00,0,0,0,4.541,0
2015-03-06 02:00,2015-03-06 03:00,0,0,0,4.749,0
2015-03-06 03:00,2015-03-06 04:00,0,0,0,4.914,0
2015-03-06 04:00,2015-03-06 05:00,0,0,0,5.066,0
2015-03-06 05:00,2015-03-06 06:00,0,0,0,5.167,0
2015-03-06 06:00,2015-03-06 07:00,0,0,0.003,5.296,0
2015-03-06 07:00,2015-03-06 08:00,18.396,0.007,0.031,5.610,0
2015-03-06 08:00,2015-03-06 09:00,37.293,0.001,0.062,5.882,0
2015-03-06 09:00,2015-03-06 10:00,51.201,0,0.081,6.151,0
2015-03-06 10:00,2015-03-06 11:00,41.880,0,0.069,6.403,0
2015-03-06 11:00,2015-03-06 12:00,32.217,0,0.056,6.709,0
2015-03-06 12:00,2015-03-06 13:00,31.235,0,0.055,6.998,0
2015-03-06 13:00,2015-03-06 14:00,44.686,0,0.073,7.072,0
2015-03-06 14:00,2015-03-06 15:00,25.151,0,0.047,6.883,0
2015-03-06 15:00,2015-03-06 16:00,54.763,0.024,0.062,6.422,0
2015-03-06 16:00,2015-03-06 17:00,59.829,0.057,0.035,5.754,0
2015-03-06 17:00,2015-03-06 18:00,0,0,0.001,5.275,0
2015-03-06 18:00,2015-03-06 19:00,0,0,0,4.739,0
2015-03-06 19:00,2015-03-06 20:00,0,0,0,4.267,0
2015-03-06 20:00,2015-03-06 21:00,0,0,0,4.084,0
2015-03-06 21:00,2015-03-06 22:00,0,0,0,4.007,0
2015-03-06 22:00,2015-03-06 23:00,0,0,0,3.969,0
2015-03-06 23:00,2015-03-07 00:00,0,0,0,4.048,0
2015-03-07 00:00,2015-03-07 01:00,0,0,0,4.152,0
2015-03-07 01:00,2015-03-07 02:00,0,0,0,4.247,0
2015-03-07 02:00,2015-03-07 03:00,0,0,0,4.335,0
2015-03-07 03:00,2015-03-07 04:00,0,0,0,4.348,0
2015-03-07 04:00,2015-03-07 05:00,0,0,0,4.289,0
2015-03-07 05:00,2015-03-07 06:00,0,0,0,4.209,0
2015-03-07 06:00,2015-03-07 07:00,0.264,0.002,0.004,4.325,0
2015-03-07 07:00,2015-03-07 08:00,57.730,0.046,0.043,4.939,0
2015-03-07 08:00,2015-03-07 09:00,56.446,0.020,0.068,5.934,0
2015-03-07 09:00,2015-03-07 10:00,50.424,0.002,0.078,6.778,0
2015-03-07 10:00,2015-03-07 11:00,223.325,0.121,0.178,7.621,0
2015-03-07 11:00,2015-03-07 12:00,206.881,0.074,0.205,8.089,0
2015-03-07 12:00,2015-03-07 13:00,176.290,0.048,0.192,8.133,0
2015-03-07 13:00,2015-03-07 14:00,131.645,0.030,0.154,8.087,0
2015-03-07 14:00,2015-03-07 15:00,209.307,0.149,0.133,7.680,0
2015-03-07 15:00,2015-03-07 16:00,289.670,0.288,0.097,7.155,0
2015-03-07 16:00,2015-03-07 17:00,174.966,0.193,0.045,6.639,0
2015-03-07 17:00,2015-03-07 18:00,17.138,0.032,0.004,6.282,0
2015-03-07 18:00,2015-03-07 19:00,0,0,0,6.236,0
2015-03-07 19:00,2015-03-07 20:00,0,0,0,6.215,0
2015-03-07 20:00,2015-03-07 21:00,0,0,0,6.251,0
2015-03-07 21:00,2015-03-07 22:00,0,0,0,6.292,0
2015-03-07 22:00,2015-03-07 23:00,0,0,0,6.278,0
2015-03-07 23:00,2015-03-08 00:00,0,0,0,6.198,0
2015-03-08 00:00,2015-03-08 01:00,0,0,0,5.870,0
2015-03-08 01:00,2015-03-08 02:00,0,0,0,5.586,0
2015-03-08 02:00,2015-03-08 03:00,0,0,0,5.341,0
2015-03-08 03:00,2015-03-08 04:00,0,0,0,5.055,0
2015-03-08 04:00,2015-03-08 05:00,0,0,0,4.775,0
2015-03-08 05:00,2015-03-08 06:00,0,0,0,4.531,0
2015-03-08 06:00,2015-03-08 07:00,49.070,0.071,0.007,4.712,0
2015-03-08 07:00,2015-03-08 08:00,320.437,0.381,0.043,5.760,0
2015-03-08 08:00,2015-03-08 09:00,500.532,0.603,0.075,7.095,0
2015-03-08 09:00,2015-03-08 10:00,514.645,0.585,0.118,8.400,0
2015-03-08 10:00,2015-03-08 11:00,544.943,0.598,0.153,9.081,0
2015-03-08 11:00,2015-03-08 12:00,411.806,0.350,0.206,9.284,0
2015-03-08 12:00,2015-03-08 13:00,385.785,0.303,0.216,9.153,0
2015-03-08 13:00,2015-03-08 14:00,461.803,0.445,0.181,8.655,0
2015-03-08 14:00,2015-03-08 15:00,134.971,0.078,0.110,7.871,0
2015-03-08 15:00,2015-03-08 16:00,86.536,0.046,0.081,6.980,0
2015-03-08 16:00,2015-03-08 17:00,52.667,0.046,0.037,6.168,0
2015-03-08 17:00,2015-03-08 18:00,0,0.001,0.002,5.730,0
2015-03-08 18:00,2015-03-08 19:00,0,0,0,5.573,0
2015-03-08 19:00,2015-03-08 20:00,0,0,0,5.553,0
2015-03-08 20:00,2015-03-08 21:00,0,0,0,5.565,0
2015-03-08 21:00,2015-03-08 22:00,0,0,0,5.551,0
2015-03-08 22:00,2015-03-08 23:00,0,0,0,5.495,0
2015-03-08 23:00,2015-03-09 00:00,0,0,0,5.396,0
2015-03-09 00:00,2015-03-09 01:00,0,0,0,5.236,0
2015-03-09 01:00,2015-03-09 02:00,0,0,0,5.243,0
2015-03-09 02:00,2015-03-09 03:00,0,0,0,5.310,0
2015-03-09 03:00,2015-03-09 04:00,0,0,0,5.209,0
2015-03-09 04:00,2015-03-09 05:00,0,0,0,5.020,0
2015-03-09 05:00,2015-03-09 06:00,0,0,0,4.832,0
2015-03-09 06:00,2015-03-09 07:00,0,0,0.004,4.728,0
2015-03-09 07:00,2015-03-09 08:00,51.488,0.035,0.046,4.584,0
2015-03-09 08:00,2015-03-09 09:00,92.341,0.035,0.098,4.976,0
2015-03-09 09:00,2015-03-09 10:00,110.825,0.025,0.131,5.850,0
2015-03-09 10:00,2015-03-09 11:00,184.102,0.069,0.180,7.380,0
2015-03-09 11:00,2015-03-09 12:00,394.341,0.315,0.215,8.822,0
2015-03-09 12:00,2015-03-09 13:00,493.309,0.473,0.202,9.209,0
2015-03-09 13:00,2015-03-09 14:00,390.779,0.329,0.197,9.144,0
2015-03-09 14:00,2015-03-09 15:00,237.326,0.163,0.156,8.734,0
2015-03-09 15:00,2015-03-09 16:00,219.192,0.197,0.098,7.792,0
2015-03-09 16:00,2015-03-09 17:00,244.060,0.272,0.051,5.785,0
2015-03-09 17:00,2015-03-09 18:00,1.716,0.007,0.003,4.246,0
2015-03-09 18:00,2015-03-09 19:00,0,0,0,4.075,0
2015-03-09 19:00,2015-03-09 20:00,0,0,0,4.093,0
2015-03-09 20:00,2015-03-09 21:00,0,0,0,4.156,0
2015-03-09 21:00,2015-03-09 22:00,0,0,0,4.413,0
2015-03-09 22:00,2015-03-09 23:00,0,0,0,4.753,0
2015-03-09 23:00,2015-03-10 00:00,0,0,0,5.130,0
2015-03-10 00:00,2015-03-10 01:00,0,0,0,5.515,0
2015-03-10 01:00,2015-03-10 02:00,0,0,0,5.814,0
2015-03-10 02:00,2015-03-10 03:00,0,0,0,5.978,0
2015-03-10 03:00,2015-03-10 04:00,0,0,0,6.048,0
2015-03-10 04:00,2015-03-10 05:00,0,0,0,6.049,0
2015-03-10 05:00,2015-03-10 06:00,0,0,0,5.822,0
2015-03-10 06:00,2015-03-10 07:00,60.859,0.085,0.008,5.750,0
2015-03-10 07:00,2015-03-10 08:00,393.984,0.484,0.041,6.395,0
2015-03-10 08:00,2015-03-10 09:00,536.834,0.661,0.073,7.595,0
2015-03-10 09:00,2015-03-10 10:00,478.714,0.531,0.120,8.577,0
2015-03-10 10:00,2015-03-10 11:00,289.167,0.179,0.208,8.904,0
2015-03-10 11:00,2015-03-10 12:00,267.219,0.135,0.224,8.858,0
2015-03-10 12:00,2015-03-10 13:00,275.273,0.149,0.220,8.601,0
2015-03-10 13:00,2015-03-10 14:00,318.885,0.264,0.162,8.209,0
2015-03-10 14:00,2015-03-10 15:00,232.168,0.189,0.122,7.625,0
2015-03-10 15:00,2015-03-10 16:00,270.323,0.252,0.108,6.805,0
2015-03-10 16:00,2015-03-10 17:00,124.476,0.125,0.049,5.779,0
2015-03-10 17:00,2015-03-10 18:00,0.772,0.004,0.003,4.987,0
2015-03-10 18:00,2015-03-10 19:00,0,0,0,4.693,0
2015-03-10 19:00,2015-03-10 20:00,0,0,0,4.533,0
2015-03-10 20:00,2015-03-10 21:00,0,0,0,4.387,0
2015-03-10 21:00,2015-03-10 22:00,0,0,0,4.259,0
2015-03-10 22:00,2015-03-10 23:00,0,0,0,4.174,0
2015-03-10 23:00,2015-03-11 00:00,0,0,0,3.966,0
2015-03-11 00:00,2015-03-11 01:00,0,0,0,3.820,0
2015-03-11 01:00,2015-03-11 02:00,0,0,0,3.846,0
2015-03-11 02:00,2015-03-11 03:00,0,0,0,3.716,0
2015-03-11 03:00,2015-03-11 04:00,0,0,0,3.506,0
2015-03-11 04:00,2015-03-11 05:00,0,0,0,3.356,0
2015-03-11 05:00,2015-03-11 06:00,0,0,0,3.247,0
2015-03-11 06:00,2015-03-11 07:00,46.468,0.066,0.009,3.634,0
2015-03-11 07:00,2015-03-11 08:00,385.340,0.464,0.045,4.721,0
2015-03-11 08:00,2015-03-11 09:00,561.955,0.697,0.071,6.294,0
2015-03-11 09:00,2015-03-11 10:00,586.411,0.706,0.106,7.814,0
2015-03-11 10:00,2015-03-11 11:00,625.148,0.746,0.132,8.967,0
2015-03-11 11:00,2015-03-11 12:00,704.798,0.895,0.120,9.711,0
2015-03-11 12:00,2015-03-11 13:00,691.026,0.858,0.136,10.105,0
2015-03-11 13:00,2015-03-11 14:00,670.375,0.822,0.137,10.153,0
2015-03-11 14:00,2015-03-11 15:00,619.130,0.746,0.126,9.830,0
2015-03-11 15:00,2015-03-11 16:00,545.524,0.655,0.097,9.086,0
2015-03-11 16:00,2015-03-11 17:00,358.656,0.421,0.056,6.889,0
2015-03-11 17:00,2015-03-11 18:00,39.520,0.060,0.006,5.269,0
2015-03-11 18:00,2015-03-11 19:00,0,0,0,4.702,0
2015-03-11 19:00,2015-03-11 20:00,0,0,0,4.040,0
2015-03-11 20:00,2015-03-11 21:00,0,0,0,3.356,0
2015-03-11 21:00,2015-03-11 22:00,0,0,0,2.699,0
2015-03-11 22:00,2015-03-11 23:00,0,0,0,2.047,0
2015-03-11 23:00,2015-03-12 00:00,0,0,0,1.304,0
2015-03-12 00:00,2015-03-12 01:00,0,0,0,0.833,0
2015-03-12 01:00,2015-03-12 02:00,0,0,0,0.756,0
2015-03-12 02:00,2015-03-12 03:00,0,0,0,0.929,0
2015-03-12 03:00,2015-03-12 04:00,0,0,0,1.086,0
2015-03-12 04:00,2015-03-12 05:00,0,0,0,1.213,0
2015-03-12 05:00,2015-03-12 06:00,0,0,0,1.195,0
2015-03-12 06:00,2015-03-12 07:00,88.198,0.117,0.009,1.814,0
2015-03-12 07:00,2015-03-12 08:00,425.612,0.516,0.043,2.774,0
2015-03-12 08:00,2015-03-12 09:00,562.358,0.685,0.074,3.733,0
2015-03-12 09:00,2015-03-12 10:00,569.763,0.660,0.117,5.544,0
2015-03-12 10:00,2015-03-12 11:00,614.709,0.714,0.141,7.688,0
2015-03-12 11:00,2015-03-12 12:00,682.814,0.837,0.135,8.715,0
2015-03-12 12:00,2015-03-12 13:00,664.852,0.793,0.151,9.136,0
2015-03-12 13:00,2015-03-12 14:00,652.355,0.778,0.146,9.253,0
2015-03-12 14:00,2015-03-12 15:00,577.047,0.664,0.138,9.043,0
2015-03-12 15:00,2015-03-12 16:00,549.230,0.656,0.099,8.334,0
2015-03-12 16:00,2015-03-12 17:00,374.346,0.439,0.058,6.189,0
2015-03-12 17:00,2015-03-12 18:00,45.999,0.068,0.006,4.074,0
2015-03-12 18:00,2015-03-12 19:00,0,0,0,3.286,0
2015-03-12 19:00,2015-03-12 20:00,0,0,0,2.349,0
2015-03-12 20:00,2015-03-12 21:00,0,0,0,1.393,0
2015-03-12 21:00,2015-03-12 22:00,0,0,0,0.729,0
2015-03-12 22:00,2015-03-12 23:00,0,0,0,0.535,0
2015-03-12 23:00,2015-03-13 00:00,0,0,0,0.627,0
2015-03-13 00:00,2015-03-13 01:00,0,0,0,-0.005,0
2015-03-13 01:00,2015-03-13 02:00,0,0,0,-0.579,0
2015-03-13 02:00,2015-03-13 03:00,0,0,0,-0.602,0
2015-03-13 03:00,2015-03-13 04:00,0,0,0,-0.403,0
2015-03-13 04:00,2015-03-13 05:00,0,0,0,-0.234,0
2015-03-13 05:00,2015-03-13 06:00,0,0,0,-0.167,0
2015-03-13 06:00,2015-03-13 07:00,43.037,0.056,0.013,0.390,0
2015-03-13 07:00,2015-03-13 08:00,104.694,0.089,0.058,1.570,0
2015-03-13 08:00,2015-03-13 09:00,185.984,0.126,0.121,2.870,0
2015-03-13 09:00,2015-03-13 10:00,126.591,0.047,0.128,4.037,0
2015-03-13 10:00,2015-03-13 11:00,152.888,0.057,0.151,4.961,0
2015-03-13 11:00,2015-03-13 12:00,223.416,0.090,0.208,5.656,0
2015-03-13 12:00,2015-03-13 13:00,232.543,0.086,0.223,6.172,0
2015-03-13 13:00,2015-03-13 14:00,364.543,0.275,0.209,6.399,0
2015-03-13 14:00,2015-03-13 15:00,341.953,0.290,0.163,6.314,0
2015-03-13 15:00,2015-03-13 16:00,429.474,0.459,0.113,5.829,0
2015-03-13 16:00,2015-03-13 17:00,232.861,0.249,0.059,4.638,0
2015-03-13 17:00,2015-03-13 18:00,4.094,0.010,0.005,3.095,0
2015-03-13 18:00,2015-03-13 19:00,0,0,0,2.583,0
2015-03-13 19:00,2015-03-13 20:00,0,0,0,2.141,0
2015-03-13 20:00,2015-03-13 21:00,0,0,0,1.608,0
2015-03-13 21:00,2015-03-13 22:00,0,0,0,1.157,0
2015-03-13 22:00,2015-03-13 23:00,0,0,0,0.874,0
2015-03-13 23:00,2015-03-14 00:00,0,0,0,0.848,0
2015-03-14 00:00,2015-03-14 01:00,0,0,0,0.955,0
2015-03-14 01:00,2015-03-14 02:00,0,0,0,1.026,0
2015-03-14 02:00,2015-03-14 03:00,0,0,0,0.928,0
2015-03-14 03:00,2015-03-14 04:00,0,0,0,0.835,0
2015-03-14 04:00,2015-03-14 05:00,0,0,0,0.711,0
2015-03-14 05:00,2015-03-14 06:00,0,0,0,0.482,0
2015-03-14 06:00,2015-03-14 07:00,106.633,0.133,0.015,1.029,0
2015-03-14 07:00,2015-03-14 08:00,286.268,0.312,0.061,2.256,0
2015-03-14 08:00,2015-03-14 09:00,446.167,0.487,0.103,3.799,0
2015-03-14 09:00,2015-03-14 10:00,495.405,0.521,0.144,5.275,0
2015-03-14 10:00,2015-03-14 11:00,487.755,0.463,0.194,6.346,0
2015-03-14 11:00,2015-03-14 12:00,484.918,0.433,0.222,6.922,0
2015-03-14 12:00,2015-03-14 13:00,419.347,0.339,0.222,7.045,0
2015-03-14 13:00,2015-03-14 14:00,140.238,0.022,0.172,6.911,0
2015-03-14 14:00,2015-03-14 15:00,95.034,0.012,0.125,6.564,0
2015-03-14 15:00,2015-03-14 16:00,66.600,0.014,0.087,5.993,0
2015-03-14 16:00,2015-03-14 17:00,27.332,0.011,0.039,5.175,0
2015-03-14 17:00,2015-03-14 18:00,0,0,0.003,4.345,0
2015-03-14 18:00,2015-03-14 19:00,0,0,0,3.907,0
2015-03-14 19:00,2015-03-14 20:00,0,0,0,3.610,0
2015-03-14 20:00,2015-03-14 21:00,0,0,0,3.352,0
2015-03-14 21:00,2015-03-14 22:00,0,0,0,3.028,0
2015-03-14 22:00,2015-03-14 23:00,0,0,0,2.823,0
2015-03-14 23:00,2015-03-15 00:00,0,0,0,2.741,0
2015-03-15 00:00,2015-03-15 01:00,0,0,0,2.610,0
2015-03-15 01:00,2015-03-15 02:00,0,0,0,2.349,0
2015-03-15 02:00,2015-03-15 03:00,0,0,0,2.075,0
2015-03-15 03:00,2015-03-15 04:00,0,0,0,1.887,0
2015-03-15 04:00,2015-03-15 05:00,0,0,0,1.676,0
2015-03-15 05:00,2015-03-15 06:00,0,0,0,1.769,0
2015-03-15 06:00,2015-03-15 07:00,7.710,0.008,0.013,2.182,0
2015-03-15 07:00,2015-03-15 08:00,333.027,0.377,0.058,3.227,0
2015-03-15 08:00,2015-03-15 09:00,374.168,0.389,0.105,5.012,0
2015-03-15 09:00,2015-03-15 10:00,576.521,0.670,0.122,6.608,0
2015-03-15 10:00,2015-03-15 11:00,425.367,0.359,0.212,7.587,0
2015-03-15 11:00,2015-03-15 12:00,259.323,0.127,0.220,8.053,0
2015-03-15 12:00,2015-03-15 13:00,67.526,0,0.103,7.980,0
2015-03-15 13:00,2015-03-15 14:00,37.709,0,0.064,7.614,0
2015-03-15 14:00,2015-03-15 15:00,27.741,0,0.050,7.061,0
2015-03-15 15:00,2015-03-15 16:00,23.571,0,0.045,6.434,0
2015-03-15 16:00,2015-03-15 17:00,25.474,0.013,0.034,5.697,0
2015-03-15 17:00,2015-03-15 18:00,1.239,0.003,0.006,4.801,0
2015-03-15 18:00,2015-03-15 19:00,0,0,0,4.182,0
2015-03-15 19:00,2015-03-15 20:00,0,0,0,3.798,0
2015-03-15 20:00,2015-03-15 21:00,0,0,0,3.555,0
2015-03-15 21:00,2015-03-15 22:00,0,0,0,3.453,0
2015-03-15 22:00,2015-03-15 23:00,0,0,0,3.523,0
2015-03-15 23:00,2015-03-16 00:00,0,0,0,3.782,0
2015-03-16 00:00,2015-03-16 01:00,0,0,0,3.958,0
2015-03-16 01:00,2015-03-16 02:00,0,0,0,4.051,0
2015-03-16 02:00,2015-03-16 03:00,0,0,0,4.174,0
2015-03-16 03:00,2015-03-16 04:00,0,0,0,4.172,0
2015-03-16 04:00,2015-03-16 05:00,0,0,0,3.939,0
2015-03-16 05:00,2015-03-16 06:00,0,0,0,3.674,0
2015-03-16 06:00,2015-03-16 07:00,8.748,0.009,0.014,3.969,0
2015-03-16 07:00,2015-03-16 08:00,63.385,0.034,0.062,4.741,0
2015-03-16 08:00,2015-03-16 09:00,111.575,0.039,0.118,6.044,0
2015-03-16 09:00,2015-03-16 10:00,139.734,0.036,0.157,7.512,0
2015-03-16 10:00,2015-03-16 11:00,233.594,0.127,0.187,8.715,0
2015-03-16 11:00,2015-03-16 12:00,657.624,0.782,0.152,9.545,0
2015-03-16 12:00,2015-03-16 13:00,688.980,0.841,0.147,9.787,0
2015-03-16 13:00,2015-03-16 14:00,657.352,0.781,0.153,9.624,0
2015-03-16 14:00,2015-03-16 15:00,631.100,0.755,0.134,9.260,0
2015-03-16 15:00,2015-03-16 16:00,534.522,0.625,0.109,8.565,0
2015-03-16 16:00,2015-03-16 17:00,400.455,0.472,0.064,7.388,0
2015-03-16 17:00,2015-03-16 18:00,69.024,0.095,0.009,6.139,0
2015-03-16 18:00,2015-03-16 19:00,0,0,0,5.365,0
2015-03-16 19:00,2015-03-16 20:00,0,0,0,4.934,0
2015-03-16 20:00,2015-03-16 21:00,0,0,0,4.664,0
2015-03-16 21:00,2015-03-16 22:00,0,0,0,4.397,0
2015-03-16 22:00,2015-03-16 23:00,0,0,0,4.173,0
2015-03-16 23:00,2015-03-17 00:00,0,0,0,4.055,0
2015-03-17 00:00,2015-03-17 01:00,0,0,0,3.993,0
2015-03-17 01:00,2015-03-17 02:00,0,0,0,4.078,0
2015-03-17 02:00,2015-03-17 03:00,0,0,0,4.301,0
2015-03-17 03:00,2015-03-17 04:00,0,0,0,4.204,0
2015-03-17 04:00,2015-03-17 05:00,0,0,0,4.083,0
2015-03-17 05:00,2015-03-17 06:00,0,0,0,3.940,0
2015-03-17 06:00,2015-03-17 07:00,27.723,0.032,0.018,4.561,0
2015-03-17 07:00,2015-03-17 08:00,230.681,0.233,0.074,5.816,0
2015-03-17 08:00,2015-03-17 09:00,492.369,0.565,0.103,7.484,0
2015-03-17 09:00,2015-03-17 10:00,587.320,0.696,0.122,8.964,0
2015-03-17 10:00,2015-03-17 11:00,563.443,0.609,0.175,10.152,0
2015-03-17 11:00,2015-03-17 12:00,633.513,0.731,0.169,10.801,0
2015-03-17 12:00,2015-03-17 13:00,709.594,0.892,0.138,10.723,0
2015-03-17 13:00,2015-03-17 14:00,651.959,0.771,0.157,10.253,0
2015-03-17 14:00,2015-03-17 15:00,446.706,0.434,0.173,9.653,0
2015-03-17 15:00,2015-03-17 16:00,205.830,0.156,0.122,8.829,0
2015-03-17 16:00,2015-03-17 17:00,156.654,0.152,0.063,7.839,0
2015-03-17 17:00,2015-03-17 18:00,24.948,0.038,0.008,6.864,0
2015-03-17 18:00,2015-03-17 19:00,0,0,0,6.251,0
2015-03-17 19:00,2015-03-17 20:00,0,0,0,5.759,0
2015-03-17 20:00,2015-03-17 21:00,0,0,0,5.355,0
2015-03-17 21:00,2015-03-17 22:00,0,0,0,5.173,0
2015-03-17 22:00,2015-03-17 23:00,0,0,0,5.209,0
2015-03-17 23:00,2015-03-18 00:00,0,0,0,5.192,0
2015-03-18 00:00,2015-03-18 01:00,0,0,0,5.182,0
