Node,Storage,Invest_storage,Powercap_MW,Energycap_MWh
39,1,1,0.0,0.0
39,2,1,0.0,0.0
39,3,1,0.0,0.0
39,4,1,0.0,0.0
39,5,1,0.0,0.0
40,1,1,0.0,0.0
40,2,1,0.0,0.0
40,3,1,0.0,0.0
40,4,1,0.0,0.0
40,5,1,0.0,0.0
41,1,1,0.0,0.0
41,2,1,0.0,0.0
41,3,1,0.0,0.0
41,4,1,0.0,0.0
41,5,1,0.0,0.0
43,1,1,0.0,0.0
43,2,1,0.0,0.0
43,3,1,0.0,0.0
43,4,1,0.0,0.0
43,5,1,0.0,0.0
45,1,1,0.0,0.0
45,2,1,0.0,0.0
45,3,1,0.0,0.0
45,4,1,0.0,0.0
45,5,1,0.0,0.0
47,1,1,0.0,0.0
47,2,1,0.0,0.0
47,3,1,0.0,0.0
47,4,1,0.0,0.0
47,5,1,0.0,0.0
49,1,1,0.0,0.0
49,2,1,0.0,0.0
49,3,1,0.0,0.0
49,4,1,0.0,0.0
49,5,1,0.0,0.0
51,1,1,0.0,0.0
51,2,1,0.0,0.0
51,3,1,0.0,0.0
51,4,1,0.0,0.0
51,5,1,0.0,0.0
53,1,1,0.0,0.0
53,2,1,0.0,0.0
53,3,1,0.0,0.0
53,4,1,0.0,0.0
53,5,1,0.0,0.0
54,1,1,0.0,0.0
54,2,1,0.0,0.0
54,3,1,0.0,0.0
54,4,1,0.0,0.0
54,5,1,0.0,0.0
55,1,1,0.0,0.0
55,2,1,0.0,0.0
55,3,1,0.0,0.0
55,4,1,0.0,0.0
55,5,1,0.0,0.0
56,1,1,0.0,0.0
56,2,1,0.0,0.0
56,3,1,0.0,0.0
56,4,1,0.0,0.0
56,5,1,0.0,0.0
59,1,1,0.0,0.0
59,2,1,0.0,0.0
59,3,1,0.0,0.0
59,4,1,0.0,0.0
59,5,1,0.0,0.0
64,1,1,0.0,0.0
64,2,1,0.0,0.0
64,3,1,0.0,0.0
64,4,1,0.0,0.0
64,5,1,0.0,0.0
71,1,1,0.0,0.0
71,2,1,0.0,0.0
71,3,1,0.0,0.0
71,4,1,0.0,0.0
71,5,1,0.0,0.0
72,1,1,0.0,0.0
72,2,1,0.0,0.0
72,3,1,0.0,0.0
72,4,1,0.0,0.0
72,5,1,0.0,0.0
73,1,1,0.0,0.0
73,2,1,0.0,0.0
73,3,1,0.0,0.0
73,4,1,0.0,0.0
73,5,1,0.0,0.0
74,1,1,0.0,0.0
74,2,1,0.0,0.0
74,3,1,0.0,0.0
74,4,1,0.0,0.0
74,5,1,0.0,0.0
82,1,1,0.0,0.0
82,2,1,0.0,0.0
82,3,1,0.0,0.0
82,4,1,0.0,0.0
82,5,1,0.0,0.0
83,1,1,0.0,0.0
83,2,1,0.0,0.0
83,3,1,0.0,0.0
83,4,1,0.0,0.0
83,5,1,0.0,0.0
84,1,1,0.0,0.0
84,2,1,0.0,0.0
84,3,1,0.0,0.0
84,4,1,0.0,0.0
84,5,1,0.0,0.0
85,1,1,0.0,0.0
85,2,1,0.0,0.0
85,3,1,0.0,0.0
85,4,1,0.0,0.0
85,5,1,0.0,0.0
86,1,1,0.0,0.0
86,2,1,0.0,0.0
86,3,1,0.0,0.0
86,4,1,0.0,0.0
86,5,1,0.0,0.0
87,1,1,0.0,0.0
87,2,1,0.0,0.0
87,3,1,0.0,0.0
87,4,1,0.0,0.0
87,5,1,0.0,0.0
88,1,1,0.0,0.0
88,2,1,0.0,0.0
88,3,1,0.0,0.0
88,4,1,0.0,0.0
88,5,1,0.0,0.0
89,1,1,8.985084255624642,612.8045183373001
89,2,1,0.0,0.0
89,3,1,0.0,0.0
89,4,1,0.0,0.0
89,5,1,6.305402951018531,25.40379066040151
90,1,1,18.346467991254826,252.95001205675757
90,2,1,0.0,0.0
90,3,1,0.0,0.0
90,4,1,0.0,0.0
90,5,1,0.0,0.0
91,1,1,0.0,0.0
91,2,1,0.0,0.0
91,3,1,0.0,0.0
91,4,1,0.0,0.0
91,5,1,0.0,0.0
92,1,1,0.3435786351386846,6.05063808929429
92,2,1,0.0,0.0
92,3,1,0.0,0.0
92,4,1,0.0,0.0
92,5,1,4.787892245958941,14.090530503286713
93,1,1,0.0,0.0
93,2,1,0.0,0.0
93,3,1,0.0,0.0
93,4,1,0.0,0.0
93,5,1,0.0,0.0
97,1,1,0.0,0.0
97,2,1,0.0,0.0
97,3,1,0.0,0.0
97,4,1,0.0,0.0
97,5,1,0.0,0.0
98,1,1,0.0,0.0
98,2,1,0.0,0.0
98,3,1,0.0,0.0
98,4,1,0.0,0.0
98,5,1,0.0,0.0
101,1,1,20.776110611680142,853.9155226114556
101,2,1,0.0,0.0
101,3,1,0.0,0.0
101,4,1,0.0,0.0
101,5,1,27.678568673737512,82.36001079272489
102,1,1,0.0,0.0
102,2,1,0.0,0.0
102,3,1,0.0,0.0
102,4,1,0.0,0.0
102,5,1,0.0,0.0
104,1,1,0.0,0.0
104,2,1,0.0,0.0
104,3,1,0.0,0.0
104,4,1,0.0,0.0
104,5,1,0.0,0.0
105,1,1,4.170882297506338,29.2363493758644
105,2,1,0.0,0.0
105,3,1,0.0,0.0
105,4,1,0.0,0.0
105,5,1,17.35239979709567,68.58676896242667
106,1,1,0.0,0.0
106,2,1,0.0,0.0
106,3,1,0.0,0.0
106,4,1,0.0,0.0
106,5,1,0.0,0.0
113,1,1,0.0,0.0
113,2,1,0.0,0.0
113,3,1,0.0,0.0
113,4,1,0.0,0.0
113,5,1,0.0,0.0
114,1,1,0.0,0.0
114,2,1,0.0,0.0
114,3,1,0.0,0.0
114,4,1,0.0,0.0
114,5,1,0.0,0.0
115,1,1,0.0,0.0
115,2,1,0.0,0.0
115,3,1,0.0,0.0
115,4,1,0.0,0.0
115,5,1,0.0,0.0
116,1,1,0.0,0.0
116,2,1,0.0,0.0
116,3,1,0.0,0.0
116,4,1,0.0,0.0
116,5,1,0.0,0.0
118,1,1,8.896729782120936,611.7912664634075
118,2,1,0.0,0.0
118,3,1,0.0,0.0
118,4,1,0.0,0.0
118,5,1,6.305402951018531,25.146747873780363
119,1,1,0.0,0.0
119,2,1,0.0,0.0
119,3,1,0.0,0.0
119,4,1,0.0,0.0
119,5,1,0.0,0.0
120,1,1,0.0,0.0
120,2,1,0.0,0.0
120,3,1,0.0,0.0
120,4,1,0.0,0.0
120,5,1,0.0,0.0
123,1,1,0.0,0.0
123,2,1,0.0,0.0
123,3,1,0.0,0.0
123,4,1,0.0,0.0
123,5,1,0.0,0.0
124,1,1,0.0,0.0
124,2,1,0.0,0.0
124,3,1,0.0,0.0
124,4,1,0.0,0.0
124,5,1,0.0,0.0
125,1,1,0.0,0.0
125,2,1,0.0,0.0
125,3,1,0.0,0.0
125,4,1,0.0,0.0
125,5,1,0.0,0.0
126,1,1,0.0,0.0
126,2,1,0.0,0.0
126,3,1,0.0,0.0
126,4,1,0.0,0.0
126,5,1,0.0,0.0
127,1,1,0.0,0.0
127,2,1,0.0,0.0
127,3,1,0.0,0.0
127,4,1,0.0,0.0
127,5,1,0.0,0.0
128,1,1,0.0,0.0
128,2,1,0.0,0.0
128,3,1,0.0,0.0
128,4,1,0.0,0.0
128,5,1,0.0,0.0
129,1,1,0.0,0.0
129,2,1,0.0,0.0
129,3,1,0.0,0.0
129,4,1,0.0,0.0
129,5,1,0.0,0.0
130,1,1,0.0,0.0
130,2,1,0.0,0.0
130,3,1,0.0,0.0
130,4,1,0.0,0.0
130,5,1,0.0,0.0
131,1,1,0.0,0.0
131,2,1,0.0,0.0
131,3,1,0.0,0.0
131,4,1,0.0,0.0
131,5,1,0.0,0.0
135,1,1,0.0,0.0
135,2,1,0.0,0.0
135,3,1,0.0,0.0
135,4,1,0.0,0.0
135,5,1,0.0,0.0
136,1,1,0.0,0.0
136,2,1,0.0,0.0
136,3,1,0.0,0.0
136,4,1,0.0,0.0
136,5,1,0.0,0.0
137,1,1,0.0,0.0
137,2,1,0.0,0.0
137,3,1,0.0,0.0
137,4,1,0.0,0.0
137,5,1,0.0,0.0
146,1,1,0.0,0.0
146,2,1,0.0,0.0
146,3,1,0.0,0.0
146,4,1,0.0,0.0
146,5,1,0.0,0.0
148,1,1,0.0,0.0
148,2,1,0.0,0.0
148,3,1,0.0,0.0
148,4,1,0.0,0.0
148,5,1,0.0,0.0
149,1,1,35.96752413993709,2515.606548006225
149,2,1,0.0,0.0
149,3,1,0.0,0.0
149,4,1,0.0,0.0
149,5,1,31.971914479069945,148.7374597382946
150,1,1,0.0,0.0
150,2,1,0.0,0.0
150,3,1,0.0,0.0
150,4,1,0.0,0.0
150,5,1,0.0,0.0
151,1,1,0.0,0.0
151,2,1,0.0,0.0
151,3,1,0.0,0.0
151,4,1,0.0,0.0
151,5,1,0.0,0.0
152,1,1,0.0,0.0
152,2,1,0.0,0.0
152,3,1,0.0,0.0
152,4,1,0.0,0.0
152,5,1,0.0,0.0
153,1,1,0.0,0.0
153,2,1,0.0,0.0
153,3,1,0.0,0.0
153,4,1,0.0,0.0
153,5,1,0.0,0.0
154,1,1,0.0,0.0
154,2,1,0.0,0.0
154,3,1,0.0,0.0
154,4,1,0.0,0.0
154,5,1,4.527514557174671,13.273450204335523
155,1,1,0.0,0.0
155,2,1,0.0,0.0
155,3,1,0.0,0.0
155,4,1,0.0,0.0
155,5,1,0.0,0.0
156,1,1,0.0,0.0
156,2,1,0.0,0.0
156,3,1,0.0,0.0
156,4,1,0.0,0.0
156,5,1,0.0,0.0
157,1,1,0.0,0.0
157,2,1,0.0,0.0
157,3,1,0.0,0.0
157,4,1,0.0,0.0
157,5,1,0.0,0.0
158,1,1,0.0,0.0
158,2,1,0.0,0.0
158,3,1,0.0,0.0
158,4,1,0.0,0.0
158,5,1,0.0,0.0
159,1,1,0.0,0.0
159,2,1,0.0,0.0
159,3,1,0.0,0.0
159,4,1,0.0,0.0
159,5,1,0.0,0.0
160,1,1,66.27639093822464,4139.711612961546
160,2,1,0.0,0.0
160,3,1,0.0,0.0
160,4,1,0.0,0.0
160,5,1,31.313461728264528,157.35284384926743
162,1,1,15.094208409633694,585.550960034181
162,2,1,0.0,0.0
162,3,1,0.0,0.0
162,4,1,0.0,0.0
162,5,1,0.0,0.0
163,1,1,0.0,0.0
163,2,1,0.0,0.0
163,3,1,0.0,0.0
163,4,1,0.0,0.0
163,5,1,0.0,0.0
164,1,1,0.0,0.0
164,2,1,0.0,0.0
164,3,1,0.0,0.0
164,4,1,0.0,0.0
164,5,1,0.0,0.0
165,1,1,31.510011377944508,545.2789557022232
165,2,1,0.0,0.0
165,3,1,0.0,0.0
165,4,1,0.0,0.0
165,5,1,21.222415948133666,50.78272440880353
166,1,1,0.0,0.0
166,2,1,0.0,0.0
166,3,1,0.0,0.0
166,4,1,0.0,0.0
166,5,1,9.223080883775491,18.760283694925903
167,1,1,0.0,0.0
167,2,1,0.0,0.0
167,3,1,0.0,0.0
167,4,1,0.0,0.0
167,5,1,0.0,0.0
168,1,1,0.0,0.0
168,2,1,0.0,0.0
168,3,1,0.0,0.0
168,4,1,0.0,0.0
168,5,1,0.0,0.0
169,1,1,0.0,0.0
169,2,1,0.0,0.0
169,3,1,0.0,0.0
169,4,1,0.0,0.0
169,5,1,0.0,0.0
170,1,1,0.0,0.0
170,2,1,0.0,0.0
170,3,1,0.0,0.0
170,4,1,0.0,0.0
170,5,1,0.0,0.0
171,1,1,0.0,0.0
171,2,1,0.0,0.0
171,3,1,0.0,0.0
171,4,1,0.0,0.0
171,5,1,0.0,0.0
172,1,1,0.0,0.0
172,2,1,0.0,0.0
172,3,1,0.0,0.0
172,4,1,0.0,0.0
172,5,1,0.0,0.0
173,1,1,0.0,0.0
173,2,1,0.0,0.0
173,3,1,0.0,0.0
173,4,1,0.0,0.0
173,5,1,0.0,0.0
174,1,1,0.0,0.0
174,2,1,0.0,0.0
174,3,1,0.0,0.0
174,4,1,0.0,0.0
174,5,1,0.0,0.0
175,1,1,0.0,0.0
175,2,1,0.0,0.0
175,3,1,0.0,0.0
175,4,1,0.0,0.0
175,5,1,0.0,0.0
177,1,1,0.0,0.0
177,2,1,0.0,0.0
177,3,1,0.0,0.0
177,4,1,0.0,0.0
177,5,1,0.0,0.0
178,1,1,0.0,0.0
178,2,1,0.0,0.0
178,3,1,0.0,0.0
178,4,1,0.0,0.0
178,5,1,0.0,0.0
179,1,1,0.0,0.0
179,2,1,0.0,0.0
179,3,1,0.0,0.0
179,4,1,0.0,0.0
179,5,1,0.0,0.0
180,1,1,0.0,0.0
180,2,1,0.0,0.0
180,3,1,0.0,0.0
180,4,1,0.0,0.0
180,5,1,0.0,0.0
181,1,1,0.0,0.0
181,2,1,0.0,0.0
181,3,1,0.0,0.0
181,4,1,0.0,0.0
181,5,1,0.0,0.0
182,1,1,0.0,0.0
182,2,1,0.0,0.0
182,3,1,0.0,0.0
182,4,1,0.0,0.0
182,5,1,0.0,0.0
183,1,1,0.0,0.0
183,2,1,0.0,0.0
183,3,1,0.0,0.0
183,4,1,0.0,0.0
183,5,1,0.0,0.0
184,1,1,0.0,0.0
184,2,1,0.0,0.0
184,3,1,0.0,0.0
184,4,1,0.0,0.0
184,5,1,0.0,0.0
185,1,1,125.28746613826875,5660.5879668302905
185,2,1,0.0,0.0
185,3,1,0.0,0.0
185,4,1,0.0,0.0
185,5,1,46.15563225336584,157.37408159962956
186,1,1,0.0,0.0
186,2,1,0.0,0.0
186,3,1,0.0,0.0
186,4,1,0.0,0.0
186,5,1,0.0,0.0
187,1,1,0.0,0.0
187,2,1,0.0,0.0
187,3,1,0.0,0.0
187,4,1,0.0,0.0
187,5,1,0.0,0.0
188,1,1,0.0,0.0
188,2,1,0.0,0.0
188,3,1,0.0,0.0
188,4,1,0.0,0.0
188,5,1,2.1701936400951913,6.437421624212152
189,1,1,0.0,0.0
189,2,1,0.0,0.0
189,3,1,0.0,0.0
189,4,1,0.0,0.0
189,5,1,0.0,0.0
191,1,1,0.0,0.0
191,2,1,0.0,0.0
191,3,1,0.0,0.0
191,4,1,0.0,0.0
191,5,1,0.0,0.0
192,1,1,0.0,0.0
192,2,1,0.0,0.0
192,3,1,0.0,0.0
192,4,1,0.0,0.0
192,5,1,0.0,0.0
194,1,1,3.92933271535048,25.811190198808934
194,2,1,0.0,0.0
194,3,1,0.0,0.0
194,4,1,0.0,0.0
194,5,1,0.0,0.0
195,1,1,0.0,0.0
195,2,1,0.0,0.0
195,3,1,0.0,0.0
195,4,1,0.0,0.0
195,5,1,0.0,0.0
196,1,1,0.0,0.0
196,2,1,0.0,0.0
196,3,1,0.0,0.0
196,4,1,0.0,0.0
196,5,1,0.0,0.0
197,1,1,0.0,0.0
197,2,1,0.0,0.0
197,3,1,0.0,0.0
197,4,1,0.0,0.0
197,5,1,0.0,0.0
199,1,1,0.0,0.0
199,2,1,0.0,0.0
199,3,1,0.0,0.0
199,4,1,0.0,0.0
199,5,1,0.0,0.0
200,1,1,59.27384432303163,2722.216369398222
200,2,1,0.0,0.0
200,3,1,0.0,0.0
200,4,1,0.0,0.0
200,5,1,45.29432137761181,207.15732224118258
201,1,1,8.261035392643445,63.067074548875894
201,2,1,0.0,0.0
201,3,1,0.0,0.0
201,4,1,0.0,0.0
201,5,1,9.153339611167837,27.151451030934226
202,1,1,54.90513214227939,1221.917861833877
202,2,1,0.0,0.0
202,3,1,0.0,0.0
202,4,1,0.0,0.0
202,5,1,43.027424066728955,161.57592351694484
203,1,1,20.19524882523865,1485.4235157646056
203,2,1,0.0,0.0
203,3,1,0.0,0.0
203,4,1,0.0,0.0
203,5,1,13.8722593953611,41.14913109986844
204,1,1,82.0564257881098,4857.290654653715
204,2,1,0.0,0.0
204,3,1,0.0,0.0
204,4,1,0.0,0.0
204,5,1,33.75907791417166,96.47560552295042
205,1,1,0.0,0.0
205,2,1,0.0,0.0
205,3,1,0.0,0.0
205,4,1,0.0,0.0
205,5,1,0.0,0.0
206,1,1,105.22523989964265,2674.57847716037
206,2,1,0.0,0.0
206,3,1,0.0,0.0
206,4,1,0.0,0.0
206,5,1,0.0,0.0
207,1,1,27.484169262106942,458.3050100606179
207,2,1,0.0,0.0
207,3,1,0.0,0.0
207,4,1,0.0,0.0
207,5,1,11.387844284768306,37.85904019794154
208,1,1,400.4093846699512,17386.51960858901
208,2,1,0.0,0.0
208,3,1,14.99224669728461,2347.537009671458
208,4,1,0.0,0.0
208,5,1,14.263820606356775,14.842110737447506
212,1,1,0.0,0.0
212,2,1,0.0,0.0
212,3,1,0.0,0.0
212,4,1,0.0,0.0
212,5,1,0.0,0.0
213,1,1,0.0,0.0
213,2,1,0.0,0.0
213,3,1,0.0,0.0
213,4,1,0.0,0.0
213,5,1,0.0,0.0
215,1,1,0.0,0.0
215,2,1,0.0,0.0
215,3,1,0.0,0.0
215,4,1,0.0,0.0
215,5,1,0.0,0.0
216,1,1,5.214478298896864,40.875548473294366
216,2,1,0.0,0.0
216,3,1,0.0,0.0
216,4,1,0.0,0.0
216,5,1,0.0,0.0
218,1,1,0.0,0.0
218,2,1,0.0,0.0
218,3,1,0.0,0.0
218,4,1,0.0,0.0
218,5,1,21.597260003514677,60.6709412928029
226,1,1,39.144122188840484,590.873414612256
226,2,1,0.0,0.0
226,3,1,0.0,0.0
226,4,1,0.0,0.0
226,5,1,9.10590047342941,20.711642829962013
227,1,1,20.19524882523865,1627.778784289712
227,2,1,0.0,0.0
227,3,1,0.0,0.0
227,4,1,0.0,0.0
227,5,1,3.6052496507589704,11.665860202975775
228,1,1,0.0,0.0
228,2,1,0.0,0.0
228,3,1,0.0,0.0
228,4,1,0.0,0.0
228,5,1,0.0,0.0
229,1,1,0.0,0.0
229,2,1,0.0,0.0
229,3,1,0.0,0.0
229,4,1,0.0,0.0
229,5,1,4.179513003972326,16.519864464331146
233,1,1,4.077674174918261,28.228320450071035
233,2,1,0.0,0.0
233,3,1,0.0,0.0
233,4,1,0.0,0.0
233,5,1,0.13377163576272277,0.26470229641093473
234,1,1,0.0,0.0
234,2,1,0.0,0.0
234,3,1,0.0,0.0
234,4,1,0.0,0.0
234,5,1,0.0,0.0
235,1,1,0.0,0.0
235,2,1,0.0,0.0
235,3,1,0.0,0.0
235,4,1,0.0,0.0
235,5,1,0.0,0.0
236,1,1,64.22238299744446,4558.566375953872
236,2,1,0.0,0.0
236,3,1,0.0,0.0
236,4,1,0.0,0.0
236,5,1,0.0,0.0
237,1,1,0.0,0.0
237,2,1,0.0,0.0
237,3,1,0.0,0.0
237,4,1,0.0,0.0
237,5,1,0.0,0.0
238,1,1,51.701914774065216,880.7739358388188
238,2,1,0.0,0.0
238,3,1,0.0,0.0
238,4,1,0.0,0.0
238,5,1,11.652810283323419,34.565603508734625
239,1,1,90.56901816429243,6157.3571764089675
239,2,1,0.0,0.0
239,3,1,100.88715998230721,16404.90566015589
239,4,1,0.0,0.0
239,5,1,3.2734636801298698,3.2816627093051487
240,1,1,0.0,0.0
240,2,1,0.0,0.0
240,3,1,0.0,0.0
240,4,1,0.0,0.0
240,5,1,0.0,0.0
241,1,1,0.0,0.0
241,2,1,0.0,0.0
241,3,1,0.0,0.0
241,4,1,0.0,0.0
241,5,1,0.0,0.0
242,1,1,0.0,0.0
242,2,1,0.0,0.0
242,3,1,0.0,0.0
242,4,1,0.0,0.0
242,5,1,0.0,0.0
243,1,1,0.0,0.0
243,2,1,0.0,0.0
243,3,1,0.0,0.0
243,4,1,0.0,0.0
243,5,1,0.0,0.0
244,1,1,0.0,0.0
244,2,1,0.0,0.0
244,3,1,0.0,0.0
244,4,1,0.0,0.0
244,5,1,11.099110688502712,26.126646759436063
245,1,1,34.423600341305246,1446.5824203681943
245,2,1,0.0,0.0
245,3,1,0.0,0.0
245,4,1,0.0,0.0
245,5,1,0.0,0.0
246,1,1,26.601074115781156,226.05987704394366
246,2,1,0.0,0.0
246,3,1,0.0,0.0
246,4,1,0.0,0.0
246,5,1,4.444706878420974,12.623265596588404
247,1,1,82.91827545417712,8293.197318214701
247,2,1,0.0,0.0
247,3,1,0.0,0.0
247,4,1,0.0,0.0
247,5,1,74.44110705371193,220.813840490675
249,1,1,36.35457330019164,409.96421033902806
249,2,1,0.0,0.0
249,3,1,0.0,0.0
249,4,1,0.0,0.0
249,5,1,29.659002764700265,86.20708199588888
250,1,1,0.0,0.0
250,2,1,0.0,0.0
250,3,1,0.0,0.0
250,4,1,0.0,0.0
250,5,1,0.0,0.0
252,1,1,73.59241653356818,1358.0460737147391
252,2,1,0.0,0.0
252,3,1,0.0,0.0
252,4,1,0.0,0.0
252,5,1,0.0,0.0
254,1,1,75.60978827631322,4142.658063466095
254,2,1,0.0,0.0
254,3,1,0.0,0.0
254,4,1,0.0,0.0
254,5,1,28.59578747904054,109.1911807281241
255,1,1,0.0,0.0
255,2,1,0.0,0.0
255,3,1,0.0,0.0
255,4,1,0.0,0.0
255,5,1,0.0,0.0
257,1,1,60.21538300489508,2824.041526794
257,2,1,0.0,0.0
257,3,1,0.0,0.0
257,4,1,0.0,0.0
257,5,1,16.987592159054323,56.01641687296141
258,1,1,0.0,0.0
258,2,1,0.0,0.0
258,3,1,0.0,0.0
258,4,1,0.0,0.0
258,5,1,0.0,0.0
259,1,1,0.0,0.0
259,2,1,0.0,0.0
259,3,1,0.0,0.0
259,4,1,0.0,0.0
259,5,1,0.0,0.0
260,1,1,0.0,0.0
260,2,1,0.0,0.0
260,3,1,0.0,0.0
260,4,1,0.0,0.0
260,5,1,0.0,0.0
262,1,1,0.0,0.0
262,2,1,0.0,0.0
262,3,1,0.0,0.0
262,4,1,0.0,0.0
262,5,1,0.0,0.0
263,1,1,42.179387765456916,2240.8876587975406
263,2,1,0.0,0.0
263,3,1,0.0,0.0
263,4,1,0.0,0.0
263,5,1,12.66089423620318,33.25221468847744
264,1,1,131.68252874747847,5383.07787141943
264,2,1,0.0,0.0
264,3,1,0.0,0.0
264,4,1,0.0,0.0
264,5,1,47.26237528413605,177.69212918183445
265,1,1,0.0,0.0
265,2,1,0.0,0.0
265,3,1,0.0,0.0
265,4,1,0.0,0.0
265,5,1,0.0,0.0
266,1,1,83.02578247612897,1627.8374623559748
266,2,1,0.0,0.0
266,3,1,0.0,0.0
266,4,1,0.0,0.0
266,5,1,9.039299034918969,32.79420236327633
267,1,1,0.0,0.0
267,2,1,0.0,0.0
267,3,1,0.0,0.0
267,4,1,0.0,0.0
267,5,1,0.0,0.0
269,1,1,100.63694763635712,1508.8710046067656
269,2,1,0.0,0.0
269,3,1,0.0,0.0
269,4,1,0.0,0.0
269,5,1,27.29744988273273,94.00018626695078
270,1,1,0.0,0.0
270,2,1,0.0,0.0
270,3,1,0.0,0.0
270,4,1,0.0,0.0
270,5,1,0.0,0.0
274,1,1,15.24925005913268,134.41996415640534
274,2,1,0.0,0.0
274,3,1,0.0,0.0
274,4,1,0.0,0.0
274,5,1,0.0,0.0
275,1,1,74.70119731223225,3475.8629948279477
275,2,1,0.0,0.0
275,3,1,0.0,0.0
275,4,1,0.0,0.0
275,5,1,44.16586266992927,149.36496666680813
276,1,1,0.9006295270181255,7.059905857868388
276,2,1,0.0,0.0
276,3,1,0.0,0.0
276,4,1,0.0,0.0
276,5,1,10.967900162509599,33.068751643259816
277,1,1,20.19524882523865,1524.67480178017
277,2,1,0.0,0.0
277,3,1,0.0,0.0
277,4,1,0.0,0.0
277,5,1,5.558930019156573,21.972122205598573
278,1,1,30.6882439984985,1693.745648504581
278,2,1,0.0,0.0
278,3,1,0.0,0.0
278,4,1,0.0,0.0
278,5,1,12.651039386317192,37.52663956321691
279,1,1,31.251459046149982,1047.0677508910655
279,2,1,0.0,0.0
279,3,1,0.0,0.0
279,4,1,0.0,0.0
279,5,1,7.722630285599697,23.28410535866687
283,1,1,0.0,0.0
283,2,1,0.0,0.0
283,3,1,0.0,0.0
283,4,1,0.0,0.0
283,5,1,0.0,0.0
284,1,1,12.46456141426872,136.89491085095966
284,2,1,0.0,0.0
284,3,1,0.0,0.0
284,4,1,0.0,0.0
284,5,1,17.60303695071292,67.57202960280709
285,1,1,8.49933245557106,79.07633966758168
285,2,1,0.0,0.0
285,3,1,0.0,0.0
285,4,1,0.0,0.0
285,5,1,0.0,0.0
286,1,1,0.0,0.0
286,2,1,0.0,0.0
286,3,1,0.0,0.0
