Time_hr,Node,Curtailed_kW,Fossil_kW
6634,1,0.0,1.0545245528743425e6
6635,1,0.0,947840.0604264572
6636,1,0.0,952850.6131610854
6637,1,0.0,919046.5993538857
6638,1,0.0,876160.1813819429
6639,1,0.0,858525.910302343
6640,1,0.0,841204.3171560572
6641,1,0.0,957797.1516953141
6642,1,0.0,933965.5713181712
6643,1,0.0,851885.1998621137
6644,1,0.0,713260.2483456573
6645,1,0.0,585785.5293494855
6646,1,0.0,446214.2125582858
6647,1,2.1827872842550278e-11,272409.63330142293
6648,1,1.4551915228366852e-11,131609.34834026126
6649,1,0.0,18189.556655894165
6650,1,0.0,0.0
6651,1,0.0,0.0
6652,1,0.0,0.0
6653,1,1.4551915228366852e-11,167974.21968463378
6654,1,0.0,464991.2569784573
6655,1,0.0,648796.8505123999
6656,1,0.0,815332.4837588
6657,1,0.0,900527.933786857
6658,1,0.0,960371.0669146858
6659,1,0.0,1.0088857265277718e6
6660,1,0.0,1.0121841198203429e6
6661,1,0.0,1.0248026305843432e6
6662,1,0.0,1.1100848451315425e6
6663,1,0.0,1.1744766823167435e6
6664,1,0.0,1.1923388039050284e6
6665,1,0.0,1.3695714660297143e6
6666,1,0.0,1.4286978764976e6
6667,1,0.0,1.3825674412222863e6
6668,1,0.0,1.2679439751154855e6
6669,1,0.0,1.1912215337422858e6
6670,1,0.0,1.083983434389943e6
6671,1,0.0,993963.9162113715
6672,1,0.0,933829.084610743
6673,1,0.0,903889.6612921715
6674,1,0.0,903188.6038501139
6675,1,0.0,904428.6998160575
6676,1,0.0,941550.4565347999
6677,1,0.0,1.0450504042790857e6
6678,1,0.0,1.2656684920041147e6
6679,1,0.0,1.4531888436156572e6
6680,1,0.0,1.489456157473714e6
6681,1,0.0,1.5254369643762852e6
6682,1,0.0,1.601197966303428e6
6683,1,0.0,1.575507391019429e6
6684,1,0.0,1.5464027180538853e6
6685,1,0.0,1.5291424958819433e6
6686,1,0.0,1.512234309209772e6
6687,1,0.0,1.4711484803398286e6
6688,1,0.0,1.4694563553706286e6
6689,1,0.0,1.5279905632714857e6
6690,1,0.0,1.5075600307743426e6
6691,1,0.0,1.4488306945381719e6
6692,1,0.0,1.3383050142027428e6
6693,1,0.0,1.2617129246788574e6
6694,1,0.0,1.1725224986485709e6
6695,1,0.0,1.081273737256286e6
6696,1,0.0,1.0319191331617148e6
6697,1,0.0,980516.6580497716
6698,1,0.0,972694.6276686855
6699,1,0.0,969354.648369885
6700,1,0.0,972652.3807224003
6701,1,0.0,1.0579474184749713e6
6702,1,0.0,1.2887122178099998e6
6703,1,0.0,1.5256719332432572e6
6704,1,0.0,1.6271867997417147e6
6705,1,0.0,1.6611381985996e6
6706,1,0.0,1.733707404799657e6
6707,1,0.0,1.7463323848248573e6
6708,1,0.0,1.7474753762144572e6
6709,1,0.0,1.747918944633314e6
6710,1,0.0,1.6754128894745714e6
6711,1,0.0,1.6076959908637146e6
6712,1,0.0,1.6237729683632567e6
6713,1,0.0,1.7698578436205718e6
6714,1,0.0,1.8197208806372567e6
6715,1,0.0,1.7648193674093713e6
6716,1,0.0,1.582729994548057e6
6717,1,0.0,1.3720125595050284e6
6718,1,0.0,1.080419757734572e6
6719,1,0.0,807319.1620462282
6720,1,1.4551915228366852e-11,509561.5094779042
6721,1,0.0,197102.04642046604
6722,1,0.0,78282.19373541488
6723,1,0.0,47512.82093496859
6724,1,0.0,82497.6897833324
6725,1,0.0,256995.86551572586
6726,1,0.0,537189.1513072001
6727,1,0.0,691975.0787091999
6728,1,0.0,721786.500230114
6729,1,0.0,741684.3361132
6730,1,0.0,788421.297356515
6731,1,0.0,810348.6158320572
6732,1,0.0,840521.6737653142
6733,1,0.0,834631.5230355432
6734,1,0.0,885621.2620791431
6735,1,0.0,856173.8704518288
6736,1,0.0,1.091268775422743e6
6737,1,0.0,1.278191286441314e6
6738,1,0.0,1.2352598649508576e6
6739,1,0.0,1.1087253397497712e6
6740,1,0.0,970133.157856571
6741,1,0.0,865327.2033913143
6742,1,0.0,729620.7008024568
6743,1,0.0,585774.1164973716
6744,1,0.0,519830.1028803425
6745,1,0.0,435043.63523685676
6746,1,0.0,291982.37903669704
6747,1,0.0,75864.19142881827
6748,1,0.0,7428.237213823246
6749,1,0.0,141594.55664176014
6750,1,0.0,532304.3239661717
6751,1,0.0,758989.943957314
6752,1,0.0,862226.1869942858
6753,1,0.0,877750.0742722852
6754,1,0.0,891748.507772915
6755,1,0.0,910137.179743428
6756,1,0.0,921489.5688705718
6757,1,0.0,915248.6621973141
6758,1,0.0,938778.4857332004
6759,1,0.0,958343.955903372
6760,1,0.0,1.0364128360402287e6
6761,1,0.0,1.2169390019374294e6
6762,1,0.0,1.2885881576468563e6
6763,1,0.0,1.1892672120870857e6
6764,1,0.0,1.0513968294648572e6
6765,1,0.0,948840.8916947993
6766,1,0.0,838809.6923430855
6767,1,0.0,691397.011727943
6768,1,0.0,582270.9182309711
6769,1,0.0,504262.8743850287
6770,1,0.0,442132.32529920037
6771,1,0.0,414965.21499142924
6772,1,0.0,384153.24138971453
6773,1,0.0,383865.61437228567
6774,1,0.0,437012.19677119935
6775,1,0.0,549165.7143465715
6776,1,0.0,671273.605179657
6777,1,0.0,721233.3129613139
6778,1,0.0,750489.9748620569
6779,1,0.0,642714.0777332005
6780,1,0.0,587872.3828932884
6781,1,0.0,304307.0779056356
6782,1,0.0,91012.5453264261
6783,1,0.0,244650.21211602894
6784,1,0.0,454443.9438741583
6785,1,0.0,633777.6699326448
6786,1,2.9103830456733704e-11,701936.317228102
6787,1,0.0,436296.36508740764
6788,1,0.0,247500.15288618265
6789,1,0.0,102612.45550369326
6790,1,0.0,0.0
6791,1,0.0,0.0
6792,1,0.0,0.0
6793,1,0.0,0.0
6794,1,0.0,0.0
6795,1,0.0,0.0
6796,1,0.0,0.0
6797,1,0.0,0.0
6798,1,0.0,0.0
6799,1,0.0,0.0
6800,1,0.0,0.0
6801,1,0.0,0.0
6802,1,0.0,0.0
6803,1,0.0,0.0
6804,1,0.0,0.0
6805,1,0.0,0.0
6806,1,0.0,0.0
6807,1,0.0,0.0
6808,1,0.0,0.0
6809,1,0.0,0.0
6810,1,0.0,0.0
6811,1,0.0,195139.065424108
6812,1,7.275957614183426e-12,361549.10752329277
6813,1,0.0,303808.77651474276
6814,1,3.637978807091713e-12,179502.47517597282
6815,1,0.0,0.0
6816,1,0.0,0.0
6817,1,0.0,0.0
6818,1,0.0,0.0
6819,1,0.0,0.0
6820,1,0.0,0.0
6821,1,0.0,0.0
6822,1,0.0,208005.67698175242
6823,1,2.7284841053187847e-11,749019.5562265947
6824,1,0.0,953110.5617240572
6825,1,0.0,997505.8366676571
6826,1,2.9103830456733704e-11,894320.9032735954
6827,1,0.0,463943.8881917136
6828,1,0.0,422191.42114645685
6829,1,0.0,365952.58918788563
6830,1,0.0,322109.2318451998
6831,1,0.0,311115.70793662814
6832,1,0.0,327415.8827783427
6833,1,0.0,781384.8677366477
6834,1,0.0,996856.6538756569
6835,1,0.0,981786.1111752569
6836,1,0.0,893382.6119425137
6837,1,0.0,860151.9915260002
6838,1,0.0,780840.2107349717
6839,1,0.0,726402.037965886
6840,1,0.0,729806.9405547997
6841,1,0.0,706471.2220309715
6842,1,0.0,713072.169430057
6843,1,0.0,755839.7747043998
6844,1,0.0,843813.3424649714
6845,1,0.0,1.0163960952387429e6
6846,1,0.0,1.2492870725987428e6
6847,1,0.0,1.4959456311693143e6
6848,1,0.0,1.6439176941608011e6
6849,1,0.0,1.7350924362589144e6
6850,1,0.0,1.7809317948009134e6
6851,1,0.0,1.7476884751889722e6
6852,1,0.0,1.6188955265205703e6
6853,1,0.0,1.4974211063581142e6
6854,1,0.0,1.3668016147761713e6
6855,1,0.0,1.1991329957068567e6
6856,1,0.0,958244.0743330851
6857,1,0.0,922657.1479645713
6858,1,0.0,892272.8688132004
6859,1,4.3655745685100555e-11,669015.4039442514
6860,1,0.0,296901.2263635203
6861,1,0.0,38417.11407359224
6862,1,0.0,0.0
6863,1,0.0,0.0
6864,1,0.0,0.0
6865,1,0.0,0.0
6866,1,0.0,0.0
6867,1,0.0,0.0
6868,1,0.0,0.0
6869,1,0.0,0.0
6870,1,0.0,26047.114380464023
6871,1,0.0,488562.0383098079
6872,1,0.0,752094.9639095999
6873,1,0.0,874692.1016949712
6874,1,0.0,974059.5704771997
6875,1,0.0,1.0577055954989707e6
6876,1,0.0,1.257836910837771e6
6877,1,0.0,1.4689567454608567e6
6878,1,0.0,1.5956750716997148e6
6879,1,0.0,1.6653679102400574e6
6880,1,0.0,1.7469449284077145e6
6881,1,0.0,1.8515052039671429e6
6882,1,0.0,1.8448069413624564e6
6883,1,0.0,1.6114550465962854e6
6884,1,0.0,1.3373060565912e6
6885,1,0.0,1.0992504264027998e6
6886,1,0.0,926402.563795943
6887,1,0.0,735928.0781747431
6888,1,0.0,217197.5698632904
6889,1,0.0,0.0
6890,1,0.0,0.0
6891,1,0.0,0.0
6892,1,0.0,0.0
6893,1,0.0,101375.29879256192
6894,1,0.0,454955.11945124855
6895,1,0.0,778229.5268080572
6896,1,0.0,945968.5759180574
6897,1,0.0,1.0246115934193715e6
6898,1,0.0,1.168797554835314e6
6899,1,0.0,1.2980898138657713e6
6900,1,0.0,1.4313239706587999e6
6901,1,0.0,1.4876279684068004e6
6902,1,0.0,1.5919385431333152e6
6903,1,0.0,1.616104596321142e6
6904,1,0.0,1.5919911872172572e6
6905,1,0.0,1.7008020134113145e6
6906,1,0.0,1.795882789856572e6
6907,1,0.0,1.7476192269666856e6
6908,1,0.0,1.6404048900683997e6
6909,1,0.0,1.5500054686178854e6
6910,1,0.0,1.4486032952444004e6
6911,1,0.0,1.3310811038734282e6
6912,1,0.0,1.2221124553485718e6
6913,1,0.0,1.0872343529660567e6
6914,1,0.0,1.0003294806578858e6
6915,1,0.0,968650.5817524001
6916,1,0.0,993375.5445734859
6917,1,0.0,1.1020019447135427e6
6918,1,0.0,1.243015326742286e6
6919,1,0.0,1.4345376616375423e6
6920,1,0.0,1.610127790575771e6
6921,1,0.0,1.6934793952061716e6
6922,1,0.0,1.7055140994634284e6
6923,1,0.0,1.6219992699133141e6
6924,1,0.0,1.4783011269079428e6
6925,1,0.0,1.371744350022114e6
6926,1,0.0,1.2070363564361143e6
6927,1,0.0,1.0997935820645145e6
6928,1,0.0,1.1391861400196005e6
6929,1,0.0,1.3119151141198282e6
6930,1,0.0,1.384173704335771e6
6931,1,0.0,1.2464617864963426e6
6932,1,0.0,1.0964241547209139e6
6933,1,0.0,1.0070081881249708e6
6934,1,0.0,959457.8576399428
6935,1,0.0,884077.8616053718
6936,1,0.0,825378.2257306856
6937,1,0.0,788076.2090303429
6938,1,0.0,776006.8125948003
6939,1,0.0,740860.3972439421
6940,1,0.0,671216.605878629
6941,1,0.0,619946.3525787427
6942,1,0.0,642198.0887021145
6943,1,0.0,724579.7197939429
6944,1,0.0,892419.3157000566
6945,1,0.0,1.0017670072394285e6
6946,1,0.0,1.0442224816887995e6
6947,1,0.0,1.0274692547365149e6
6948,1,0.0,1.0007003088886287e6
6949,1,0.0,990892.0858388569
6950,1,0.0,987497.3218866279
6951,1,0.0,1.0308982785248007e6
6952,1,0.0,1.1040655908865712e6
6953,1,0.0,1.2572454555982854e6
6954,1,0.0,1.4356433696482293e6
6955,1,0.0,1.455700011068057e6
6956,1,0.0,1.4195749694121713e6
6957,1,0.0,1.3902064409079428e6
6958,1,0.0,1.3354373552235428e6
6959,1,0.0,1.2250084811613143e6
6960,1,0.0,1.0794924358679433e6
6961,1,0.0,936018.7986513716
6962,1,0.0,799159.0343724568
6963,1,0.0,701570.4619837713
6964,1,0.0,636558.7521691432
6965,1,0.0,621105.3755716572
6966,1,0.0,665173.4375091431
6967,1,0.0,793174.5700887992
6968,1,0.0,931944.738152
6969,1,0.0,1.108638959787714e6
6970,1,0.0,1.211316024825314e6
6971,1,0.0,1.1237954813477146e6
6972,1,0.0,1.0207299258970286e6
6973,1,0.0,973648.3323111427
6974,1,0.0,844517.438601371
6975,1,0.0,731055.5921981145
6976,1,2.9103830456733704e-11,386547.3213457456
6977,1,0.0,384064.67032622086
6978,1,0.0,389960.5140674621
6979,1,0.0,188049.15809999767
6980,1,0.0,46609.29592268588
6981,1,0.0,0.0
6982,1,0.0,0.0
6983,1,0.0,0.0
6984,1,0.0,0.0
6985,1,0.0,0.0
6986,1,0.0,0.0
6987,1,0.0,0.0
6988,1,0.0,0.0
6989,1,0.0,51085.34969940601
6990,1,0.0,509756.3331894715
6991,1,0.0,907070.2553439994
6992,1,0.0,950293.983192
6993,1,0.0,1.022526085837886e6
6994,1,0.0,1.0562923937312565e6
6995,1,0.0,996855.6549580572
6996,1,0.0,1.0201539087011999e6
6997,1,0.0,1.0899015623104568e6
6998,1,0.0,1.0659424408185715e6
6999,1,0.0,1.0245670575117718e6
7000,1,0.0,966343.6240114855
7001,1,0.0,1.0490892525698855e6
7002,1,0.0,1.1193804864204004e6
7003,1,0.0,1.0110050730276571e6
7004,1,0.0,893744.1844790861
7005,1,0.0,820467.1770833713
7006,1,0.0,784407.7077452573
7007,1,0.0,763133.002781371
7008,1,0.0,765058.4117532572
7009,1,0.0,714330.7320396574
7010,1,0.0,699478.5470658855
7011,1,0.0,762432.4057726854
7012,1,0.0,856871.150185657
7013,1,0.0,1.0004761878110288e6
7014,1,0.0,1.2826547980254283e6
7015,1,0.0,1.5462639809781716e6
7016,1,0.0,1.6375868469265143e6
7017,1,0.0,1.6957063714133142e6
7018,1,0.0,1.754043385060629e6
7019,1,0.0,1.7692665953295424e6
7020,1,0.0,1.754439900444e6
7021,1,0.0,1.7645608964961714e6
7022,1,0.0,1.8235868750843424e6
7023,1,0.0,1.7793683741310863e6
7024,1,0.0,1.8003428732561143e6
7025,1,0.0,1.9429883637821146e6
7026,1,0.0,1.9672830062350861e6
7027,1,0.0,1.8221200609085704e6
7028,1,0.0,1.6711349843777143e6
7029,1,0.0,1.5023715678227427e6
7030,1,0.0,1.2855993696732e6
7031,1,0.0,1.071829658545257e6
7032,1,0.0,920726.0059122858
7033,1,0.0,767481.7857410281
7034,1,0.0,687988.1971138853
7035,1,0.0,672341.5476446287
7036,1,0.0,679307.3469414283
7037,1,0.0,705134.7438731431
7038,1,0.0,901272.8545342286
7039,1,0.0,1.1746263616877715e6
7040,1,0.0,1.2711860466071432e6
7041,1,0.0,1.3320705667601144e6
7042,1,0.0,1.3279060644837143e6
7043,1,0.0,1.322682641107371e6
7044,1,0.0,1.3657782313346285e6
7045,1,0.0,1.338758676407257e6
7046,1,0.0,1.4656004753663423e6
7047,1,0.0,1.585468582864743e6
7048,1,0.0,1.570330877897143e6
7049,1,0.0,1.7757885259115996e6
7050,1,0.0,1.7478435961547997e6
7051,1,0.0,1.5258355694377143e6
7052,1,0.0,1.3203570885235423e6
7053,1,0.0,1.1442225669202292e6
7054,1,0.0,949565.732013943
7055,1,0.0,864789.196707886
7056,1,0.0,843549.9401110288
7057,1,0.0,809652.3173713144
7058,1,0.0,796696.3788880564
7059,1,0.0,822974.5103363428
7060,1,0.0,905367.3931803433
7061,1,0.0,955499.1984470282
7062,1,0.0,1.0098274200097141e6
7063,1,0.0,1.1717100867216e6
7064,1,0.0,1.1950168444187432e6
7065,1,0.0,1.2181812182017143e6
7066,1,0.0,1.1441911201213142e6
7067,1,0.0,1.0982854020494283e6
7068,1,0.0,1.0324280386236568e6
7069,1,0.0,1.0154067957910282e6
7070,1,0.0,1.0050855317625144e6
7071,1,0.0,1.0479493468427999e6
7072,1,0.0,1.0826223396144572e6
7073,1,0.0,1.174336270280229e6
7074,1,0.0,1.2392397666710285e6
7075,1,0.0,1.1570231125808568e6
7076,1,0.0,1.079698273953714e6
7077,1,0.0,1.0001606778961142e6
7078,1,1.4551915228366852e-11,878706.7566916342
7079,1,0.0,756584.589966821
7080,1,0.0,626835.2500095518
7081,1,0.0,622366.982697959
7082,1,4.3655745685100555e-11,645346.3502978565
7083,1,0.0,736798.5954567133
7084,1,0.0,942393.8165228
7085,1,0.0,1.0955708222907998e6
7086,1,0.0,1.324016279204972e6
7087,1,0.0,1.541875748704457e6
7088,1,0.0,1.4776996610808568e6
7089,1,0.0,1.4245189385576e6
7090,1,0.0,1.396181348191429e6
7091,1,0.0,1.3529314462413143e6
7092,1,0.0,1.3772519178493717e6
7093,1,0.0,1.4089676136963433e6
7094,1,0.0,1.4239817130243431e6
7095,1,0.0,1.4549753777879998e6
7096,1,0.0,1.5155776454802852e6
7097,1,0.0,1.5929417369269147e6
7098,1,0.0,1.5416198652745716e6
7099,1,0.0,1.3160652311230288e6
7100,1,0.0,1.123791201997372e6
7101,1,0.0,997970.3138351997
7102,1,0.0,919289.5439913145
7103,1,0.0,823621.8390760571
7104,1,0.0,722430.4401189708
7105,1,0.0,666885.3508561144
7106,1,0.0,604292.4599570285
7107,1,0.0,537197.4535170866
7108,1,0.0,501885.9451490288
7109,1,0.0,478495.15905502834
7110,1,0.0,529104.4557219428
7111,1,0.0,666602.6462094286
7112,1,0.0,884578.5905493144
7113,1,0.0,1.0846747752285146e6
7114,1,0.0,1.141314520967371e6
7115,1,0.0,1.0239240268107423e6
7116,1,0.0,995134.1193172564
7117,1,0.0,1.003353907038343e6
7118,1,0.0,1.009345954626514e6
7119,1,0.0,1.0246891952744001e6
7120,1,0.0,1.0986413629141145e6
7121,1,0.0,1.2376360072161716e6
7122,1,0.0,1.3084930797982858e6
7123,1,0.0,1.1371954506689152e6
7124,1,0.0,964075.4705074284
7125,1,0.0,858001.5303005715
7126,1,0.0,574045.4671819701
7127,1,0.0,170285.86975811445
7128,1,0.0,16395.72831817146
7129,1,0.0,0.0
7130,1,0.0,0.0
7131,1,0.0,0.0
7132,1,0.0,0.0
7133,1,0.0,0.0
7134,1,0.0,0.0
7135,1,0.0,0.0
7136,1,0.0,0.0
7137,1,0.0,0.0
7138,1,0.0,0.0
7139,1,0.0,0.0
7140,1,0.0,0.0
7141,1,0.0,0.0
7142,1,0.0,0.0
7143,1,0.0,20005.479178920912
7144,1,0.0,757389.4087133715
7145,1,0.0,951451.8157646855
7146,1,0.0,1.1356896011101143e6
7147,1,0.0,1.0860493388062282e6
7148,1,0.0,915567.622408503
7149,1,0.0,496042.8560239126
7150,1,0.0,175747.2978319996
7151,1,0.0,0.0
7152,1,0.0,0.0
7153,1,0.0,0.0
7154,1,0.0,0.0
7155,1,138043.8724499711,0.0
7156,1,0.0,0.0
7157,1,0.0,0.0
7158,1,0.0,0.0
7159,1,0.0,0.0
7160,1,0.0,75545.56123557355
7161,1,0.0,193990.6107999637
7162,1,0.0,235909.14245853492
7163,1,0.0,245125.8670564784
7164,1,0.0,258781.91943099292
7165,1,0.0,302317.23551144573
7166,1,0.0,608491.8433391994
7167,1,0.0,666624.9973663425
7168,1,0.0,705273.8953263431
7169,1,0.0,823693.0468083995
7170,1,0.0,981836.5132671436
7171,1,0.0,913856.1626843435
7172,1,0.0,752315.5554137712
7173,1,0.0,622444.433778171
7174,1,0.0,484554.4783278294
7175,1,0.0,335445.35111011425
7176,1,0.0,196891.94087485666
7177,1,0.0,128654.77255022805
7178,1,0.0,51608.0278797402
7179,1,0.0,0.0
7180,1,0.0,0.0
7181,1,0.0,0.0
7182,1,0.0,0.0
7183,1,0.0,217720.6208081682
7184,1,3.637978807091713e-11,531431.438032784
7185,1,0.0,591628.3090582865
7186,1,0.0,558924.2546462525
7187,1,0.0,484405.36731379153
7188,1,0.0,361217.3843003471
7189,1,0.0,358510.0594417499
7190,1,0.0,423436.196969493
7191,1,0.0,486340.8976311643
7192,1,2.9103830456733704e-11,559459.1452855988
7193,1,0.0,857146.2252171419
7194,1,0.0,1.0901546570033713e6
7195,1,0.0,1.0226234691868562e6
7196,1,1.4551915228366852e-11,746357.7125408258
7197,1,0.0,628975.8191943165
7198,1,0.0,416428.32470915036
7199,1,0.0,328570.185259226
7200,1,0.0,0.0
7201,1,0.0,0.0
7202,1,0.0,0.0
7203,1,0.0,60065.304030594765
7204,1,0.0,180946.4777675427
7205,1,0.0,257526.1767194285
7206,1,0.0,410214.79491771467
7207,1,0.0,700127.6022177715
7208,1,0.0,904656.4835618283
7209,1,0.0,1.0140273002723429e6
7210,1,0.0,1.0927835423909717e6
7211,1,0.0,1.1920197030756571e6
7212,1,0.0,1.2445742738723997e6
7213,1,0.0,1.2744267053801143e6
7214,1,0.0,1.3095403896540008e6
7215,1,0.0,1.3417340425473142e6
7216,1,0.0,1.4266688607605149e6
7217,1,0.0,1.4773357970210856e6
7218,1,0.0,1.6933648763430866e6
7219,1,0.0,1.5907731910748004e6
7220,1,0.0,1.4621235738652e6
7221,1,0.0,1.3501443830406286e6
7222,1,0.0,1.2628078760981713e6
7223,1,0.0,1.137201442149943e6
7224,1,0.0,1.0042641370006285e6
7225,1,0.0,940381.1747142858
7226,1,0.0,872020.5292594288
7227,1,0.0,787846.8147141145
7228,1,0.0,691265.4415594859
7229,1,0.0,727884.8613729145
7230,1,0.0,799744.4533637713
7231,1,0.0,993994.4247197143
7232,1,0.0,1.1826349077987429e6
7233,1,0.0,1.3058593197610276e6
7234,1,0.0,1.4031501704702855e6
7235,1,0.0,1.5155660957543426e6
7236,1,0.0,1.5831654214412002e6
7237,1,0.0,1.5448587219777713e6
7238,1,0.0,1.6117725302521144e6
7239,1,0.0,1.585941082395772e6
7240,1,0.0,1.544235704811257e6
7241,1,0.0,1.481533879254115e6
7242,1,0.0,1.6075793261708007e6
7243,1,0.0,1.5574120921544e6
7244,1,0.0,1.4476336531979993e6
7245,1,0.0,1.3777312227926853e6
7246,1,0.0,1.3334052642331994e6
7247,1,0.0,1.2577905592242854e6
7248,1,0.0,1.1753826491364567e6
7249,1,0.0,1.1337192140110855e6
7250,1,0.0,1.1134469021350855e6
7251,1,0.0,1.1479658085617712e6
7252,1,0.0,1.125728512262571e6
7253,1,0.0,1.1667378651194288e6
7254,1,0.0,1.3066688729008e6
7255,1,0.0,1.595498794063714e6
7256,1,0.0,1.7294525625405142e6
7257,1,0.0,1.8373634743273715e6
7258,1,0.0,1.8640289589737717e6
7259,1,0.0,1.9189642446014858e6
7260,1,0.0,1.860920043450343e6
7261,1,0.0,1.8220184378107432e6
7262,1,0.0,1.803985898932629e6
7263,1,0.0,1.7268775300826854e6
7264,1,0.0,1.759711652356172e6
7265,1,0.0,1.846910789922057e6
7266,1,0.0,1.9751572437145717e6
7267,1,0.0,1.8798482694353706e6
7268,1,0.0,1.6851522154712006e6
7269,1,0.0,1.494518702553772e6
7270,1,0.0,1.3253982115714285e6
7271,1,0.0,1.1634950518231427e6
7272,1,0.0,1.0165064159280574e6
7273,1,0.0,903046.9173773144
7274,1,0.0,817559.3691269709
7275,1,0.0,750770.7210719995
7276,1,0.0,723415.997408857
7277,1,0.0,718915.70448
7278,1,0.0,726710.8257142284
7279,1,0.0,801701.4937631995
7280,1,0.0,923952.5492306282
7281,1,0.0,1.0640242875331999e6
7282,1,0.0,1.1040798859263426e6
7283,1,0.0,1.1815245547003997e6
7284,1,0.0,1.1745535312458859e6
7285,1,0.0,1.1785440973003432e6
7286,1,0.0,1.2652761038528006e6
7287,1,0.0,1.3821238955122277e6
7288,1,0.0,1.4537389874126855e6
7289,1,0.0,1.5591580902258859e6
7290,1,0.0,1.7546391169805713e6
7291,1,0.0,1.7234748243304007e6
7292,1,0.0,1.5667437654989716e6
7293,1,0.0,1.4433017677954861e6
7294,1,0.0,1.3368392637753144e6
7295,1,0.0,1.211075461149029e6
7296,1,0.0,1.0652815885189713e6
7297,1,0.0,932727.1627616001
7298,1,0.0,842891.3618596
7299,1,0.0,785772.4091703426
7300,1,0.0,748403.6610649141
7301,1,0.0,697466.5777032
7302,1,0.0,618556.7575433145
7303,1,0.0,657381.5612624569
7304,1,0.0,583713.7732377147
7305,1,0.0,658712.6653944576
7306,1,0.0,742949.5524838851
7307,1,0.0,768222.3918286284
7308,1,0.0,769935.5660734285
7309,1,0.0,775250.7459410854
7310,1,0.0,770586.2162154278
7311,1,0.0,752316.2100578859
7312,1,0.0,732724.5508602281
7313,1,0.0,830777.7370578856
7314,1,0.0,1.0928746794962278e6
7315,1,0.0,1.1441774942649147e6
7316,1,0.0,1.1144952467454285e6
7317,1,0.0,1.121894831570628e6
7318,1,0.0,1.1050886927922282e6
7319,1,0.0,1.0522280822188568e6
7320,1,0.0,1.0161068236041144e6
7321,1,0.0,939983.5338852573
7322,1,0.0,903132.7834193716
7323,1,0.0,875809.7183938861
7324,1,0.0,838700.9221115431
7325,1,0.0,833785.115797257
7326,1,0.0,932269.1032961718
7327,1,0.0,1.1406551140610848e6
7328,1,0.0,1.3650536806928571e6
7329,1,0.0,1.4810358722026278e6
7330,1,0.0,1.5105056617827434e6
7331,1,0.0,1.5351334296278863e6
7332,1,0.0,1.5119990012003996e6
7333,1,0.0,1.4902675534873146e6
7334,1,0.0,1.4641101368971434e6
7335,1,0.0,1.4333465586824005e6
7336,1,0.0,1.3548355468211425e6
7337,1,0.0,1.390937532975086e6
7338,1,0.0,1.545278280017143e6
7339,1,0.0,1.445812816555657e6
7340,1,0.0,1.285285519837086e6
7341,1,0.0,1.1245155607138858e6
7342,1,0.0,970174.1164655428
7343,1,0.0,865337.1003034282
7344,1,0.0,738603.644543828
7345,1,0.0,694034.6886665712
7346,1,0.0,710438.3563634286
7347,1,0.0,749580.4364139431
7348,1,0.0,791768.8325940571
7349,1,0.0,796029.9644731998
7350,1,0.0,999647.6642556001
7351,1,0.0,1.3073053289425715e6
7352,1,0.0,1.513888580192971e6
7353,1,0.0,1.6045436887799993e6
7354,1,0.0,1.6658837974169143e6
7355,1,0.0,1.7031512954263599e6
7356,1,3.637978807091713e-12,1.7315806190762082e6
7357,1,0.0,1.7564274683801145e6
7358,1,0.0,1.7844100219360574e6
7359,1,0.0,1.7475995242319996e6
7360,1,0.0,1.697199515140457e6
7361,1,0.0,1.7196512135390285e6
7362,1,0.0,1.8965676958733138e6
7363,1,0.0,1.8224238031979424e6
7364,1,0.0,1.7258675969433137e6
7365,1,0.0,1.6037735741034285e6
7366,1,0.0,1.4721724838870855e6
7367,1,0.0,1.3295708292285714e6
7368,1,0.0,1.1642795304393712e6
7369,1,0.0,953014.4076387433
7370,1,0.0,755178.1521302856
7371,1,1.4551915228366852e-11,576978.2690890284
7372,1,4.3655745685100555e-11,537732.5708102565
7373,1,4.3655745685100555e-11,524797.9064402449
7374,1,0.0,617683.5124246714
7375,1,0.0,909295.7174226567
7376,1,0.0,1.1782432651930286e6
7377,1,0.0,1.2890506027216567e6
7378,1,0.0,1.3125655223281141e6
7379,1,0.0,1.3529412505484568e6
7380,1,0.0,1.2929772364104e6
7381,1,0.0,1.2392455682884566e6
7382,1,0.0,1.2611197906281706e6
7383,1,0.0,1.2752446740693138e6
7384,1,9.094947017729282e-11,1.2437264284272662e6
7385,1,0.0,1.3105584658384002e6
7386,1,0.0,1.5745052032433136e6
7387,1,0.0,1.5118934425173134e6
7388,1,0.0,1.34428328725e6
7389,1,0.0,1.1794459381435998e6
7390,1,0.0,945954.100483674
7391,1,0.0,812606.0014028469
7392,1,4.3655745685100555e-11,691955.1547026153
7393,1,0.0,614347.9834829634
7394,1,5.820766091346741e-11,588243.4584024651
7395,1,0.0,621278.4392753227
7396,1,0.0,683365.1028005374
7397,1,0.0,823380.8653280577
7398,1,0.0,921472.211636628
7399,1,0.0,1.1385918179631426e6
7400,1,0.0,1.3137412212320575e6
7401,1,0.0,1.4075098152573705e6
7402,1,0.0,1.5258391564673707e6
7403,1,0.0,1.5949138925122852e6
7404,1,0.0,1.6722069072823995e6
7405,1,0.0,1.6643252311231997e6
7406,1,0.0,1.6438474772012571e6
